	object	relation	subject_external_db	subject_external_id	subject_name
3698	medulla columnar neuron MC63	is_a	neuprint_JRC	1567456055	MC64
3699	PB-FB-NO subunit 3 posterior domain neuron	is_a	neuprint_JRC	756062593	PFNp_d(PB01a)_L_C5_irreg
3700	PB-FB-NO subunit 3 posterior domain neuron	is_a	neuprint_JRC	693651381	PFNp_c(PB01c)_L7_C6
3701	lobula columnar neuron LC10	is_a	neuprint_JRC	1049511179	LC10
3702	adult TuBu neuron	is_a	neuprint_JRC	1047421689	TuBu06_SBU_R
3703	PB-FB-NO subunit 3 posterior domain neuron	is_a	neuprint_JRC	1034711992	PFNp_a(PB01a)_L7_C6
3704	dopaminergic PAM neuron 8	is_a	neuprint_JRC	1141337605	PAM08_e(y4)_R
3705	lobula columnar neuron LC10	is_a	neuprint_JRC	5813087952	LC10
3706	PBG1-9.s-EBc.b-D/V GA.b neuron	is_a	neuprint_JRC	5813059834	PEG(PB07)_R8
3707	medulla columnar neuron MC61	is_a	neuprint_JRC	1047075623	MC61
3708	PB-FB-NO subunit 3 posterior domain neuron	is_a	neuprint_JRC	5813056012	PFNp_b(PB01b)_L7_C6
3709	dopaminergic PAM neuron 8	is_a	neuprint_JRC	1171772286	PAM08_a(y4)_L
3710	fan-shaped neuron	is_a	neuprint_JRC	1050266721	FB5V^FB04Ba_R
3711	mushroom body output neuron 9	is_a	neuprint_JRC	1048215779	MBON09(y3B'1)(AVM17)_L
3712	fan-shaped neuron	is_a	neuprint_JRC	1105554237	FB5R^FB05t_L
3713	CCP-VMP-PB neuron	is_a	neuprint_JRC	5813016150	IbSpsP(PB17)_R3
3714	lobula columnar neuron LC24	is_a	neuprint_JRC	1225791777	LC24
3715	medulla columnar neuron MC63	is_a	neuprint_JRC	1047075964	MC64
3716	fan-shaped neuron	is_a	neuprint_JRC	1012479501	FB5R^FB05t_L
3717	lobula columnar neuron LC10	is_a	neuprint_JRC	1139153107	LC10
3718	lobula columnar neuron LC10	is_a	neuprint_JRC	1049169888	LC10
3719	PB-FB-NO subunit 3 posterior domain neuron	is_a	neuprint_JRC	911220325	PFNp_d(PB01a)_L4_C3
3720	medulla columnar neuron MC61	is_a	neuprint_JRC	1047080586	MC61
3721	medulla columnar neuron MC61	is_a	neuprint_JRC	1070189578	(ADM01)_L
3722	PB-FB-NO subunit 3 medial domain neuron	is_a	neuprint_JRC	1473202957	PFNm_a(PB02a)_R7_C4
3723	lobula columnar neuron LC10	is_a	neuprint_JRC	1110536002	LC10
3724	medulla columnar neuron MC61	is_a	neuprint_JRC	1046039987	MC61
3725	mushroom body medial lobe arborizing neuron 2	is_a	neuprint_JRC	5813022076	PAM12(y3)_L
3726	medulla columnar neuron MC61	is_a	neuprint_JRC	1077756731	MC61
3727	adult TuBu neuron	is_a	neuprint_JRC	5812986547	TuBu04_IBU_R
3728	adult TuBu neuron	is_a	neuprint_JRC	5813069015	(PVM02)_L
3729	adult TuBu neuron	is_a	neuprint_JRC	1077752379	TuBu08_SBU_R
3730	lobula columnar neuron LC10	is_a	neuprint_JRC	1048120973	LC10
3731	fan-shaped neuron	is_a	neuprint_JRC	1049351868	FB5V^FB04Ba_L
3732	fan-shaped neuron	is_a	neuprint_JRC	1113371822	FB5V^FB04Ba_R
3733	medulla columnar neuron MC61	is_a	neuprint_JRC	1046726105	MC61
3734	medulla columnar neuron MC61	is_a	neuprint_JRC	1046044924	MC61
3735	lobula columnar neuron LC10	is_a	neuprint_JRC	1080532771	LC10
3736	lobula columnar neuron LC10	is_a	neuprint_JRC	1049839301	LC10
3737	lobula columnar neuron LC10	is_a	neuprint_JRC	1047106475	LC10
3738	medulla columnar neuron MC63	is_a	neuprint_JRC	1629504513	MC64
3739	adult uniglomerular antennal lobe projection neuron	is_a	neuprint_JRC	1889883818	VL2a vPN(olfactory PN)_R
3740	medulla columnar neuron MC63	is_a	neuprint_JRC	1879165918	MC64
3741	medulla columnar neuron MC63	is_a	neuprint_JRC	1534512909	(ADM01)_L
3742	fan-shaped neuron	is_a	neuprint_JRC	1100792636	FB4Y^FB0405b(EB/NO1)_L
3743	PB-FB-NO subunit 3 posterior domain neuron	is_a	neuprint_JRC	1598382541	PFNp_b(PB01b)_L7_C6
3744	lobula columnar neuron LC10	is_a	neuprint_JRC	1080212848	LC10
3745	PB 1 glomerulus-FB layers 3-5-IDFP RB neuron	is_a	neuprint_JRC	5813062805	PFR_a(PB11a)_L7_C7
3746	PB-FB-NO subunit 3 medial domain neuron	is_a	neuprint_JRC	972624772	PFNm_a(PB02a)_L7_C6
3747	PB-FB-NO subunit 3 medial domain neuron	is_a	neuprint_JRC	1103607784	(ADM01)_L
3748	lobula columnar neuron LC10	is_a	neuprint_JRC	1047784109	LC10
3749	lobula columnar neuron LC10	is_a	neuprint_JRC	1200523558	LC10
3750	medulla columnar neuron MC63	is_a	neuprint_JRC	1077434622	MC64
3751	medulla columnar neuron MC61	is_a	neuprint_JRC	1077070378	MC61
3752	medulla columnar neuron MC61	is_a	neuprint_JRC	1076724912	MC61
3753	mushroom body medial lobe arborizing neuron 2	is_a	neuprint_JRC	1173045815	PAM12(y3)_R
3754	lobula columnar neuron LC10	is_a	neuprint_JRC	1346465519	LC10
3755	medulla columnar neuron MC63	is_a	neuprint_JRC	1077773987	MC64
3756	medulla columnar neuron MC61	is_a	neuprint_JRC	1076729222	MC61
3757	medulla columnar neuron MC61	is_a	neuprint_JRC	1077084188	MC61
3758	medulla columnar neuron MC61	is_a	neuprint_JRC	5813016658	MC61
3759	medulla columnar neuron MC61	is_a	neuprint_JRC	1077084090	MC61
3760	lobula columnar neuron LC10	is_a	neuprint_JRC	1167092919	LC10
3761	medulla columnar neuron MC61	is_a	neuprint_JRC	1046730602	MC61
3762	lobula columnar neuron LC10	is_a	neuprint_JRC	1109194016	LC10
3763	PB-FB-NO subunit 3 posterior domain neuron	is_a	neuprint_JRC	1599772916	PFNp_b(PB01b)_R3_C8
3764	PB-FB-NO subunit 3 posterior domain neuron	is_a	neuprint_JRC	693979726	PFNp_e(PB01a)_L7_C6
3765	fan-shaped neuron	is_a	neuprint_JRC	5813071255	FB4D^FB04d_L
3766	medulla columnar neuron MC61	is_a	neuprint_JRC	1077415919	MC61
3767	medulla columnar neuron MC61	is_a	neuprint_JRC	1109491902	MC61
3768	lobula columnar neuron LC10	is_a	neuprint_JRC	1172627154	LC10
3769	lobula columnar neuron LC10	is_a	neuprint_JRC	1625804723	LC10
3770	lobula columnar neuron LC10	is_a	neuprint_JRC	919746246	(ADM01)_L
3771	medulla columnar neuron MC61	is_a	neuprint_JRC	1076729233	MC61
3772	medulla columnar neuron MC61	is_a	neuprint_JRC	1078097609	MC61
3773	medulla columnar neuron MC61	is_a	neuprint_JRC	1078102419	MC61
3774	lobula columnar neuron LC10	is_a	neuprint_JRC	1077792387	LC10
3775	lobula columnar neuron LC10	is_a	neuprint_JRC	1200182517	LC10
3776	lobula columnar neuron LC10	is_a	neuprint_JRC	1471532179	(ADM01)_L
3777	medulla columnar neuron MC63	is_a	neuprint_JRC	1692619060	MC64
3778	medulla columnar neuron MC61	is_a	neuprint_JRC	1077756583	MC61
3779	lobula columnar neuron LC10	is_a	neuprint_JRC	1200182520	LC10
3780	medulla columnar neuron MC63	is_a	neuprint_JRC	1138117104	MC64
3781	dopaminergic PAM neuron 13	is_a	neuprint_JRC	1171785552	PAM13(B'1ap)_L
3782	medulla columnar neuron MC61	is_a	neuprint_JRC	1077428662	MC61
3783	medulla columnar neuron MC61	is_a	neuprint_JRC	1221802845	(lVLPT8)_R
3784	lobula columnar neuron LC10	is_a	neuprint_JRC	1261902646	LC10
3785	medulla columnar neuron MC63	is_a	neuprint_JRC	1567459823	MC64
3786	medulla columnar neuron MC61	is_a	neuprint_JRC	5813040216	MC61
3787	medulla columnar neuron MC63	is_a	neuprint_JRC	1078106866	MC64
3788	lobula columnar neuron LC10	is_a	neuprint_JRC	1142257556	LC10
3789	lobula columnar neuron LC10	is_a	neuprint_JRC	1191898195	(PDM19)_L
3790	PB-FB-NO subunit 3 posterior domain neuron	is_a	neuprint_JRC	1598067695	PFNp_a(PB01a)_R3_C8
3791	lobula columnar neuron LC10	is_a	neuprint_JRC	1079859469	LC10
3792	lobula columnar neuron LC10	is_a	neuprint_JRC	1110557531	LC10
3793	lobula columnar neuron LC10	is_a	neuprint_JRC	1109841562	LC10
3794	medulla columnar neuron MC61	is_a	neuprint_JRC	1108446169	MC61
3795	medulla columnar neuron MC61	is_a	neuprint_JRC	1286362762	(ADM01)_L
3796	medulla columnar neuron MC61	is_a	neuprint_JRC	5812986564	MC61
3797	lobula columnar neuron LC10	is_a	neuprint_JRC	1080545525	LC10
3798	medulla columnar neuron MC61	is_a	neuprint_JRC	1137422182	MC61
3799	medulla columnar neuron MC63	is_a	neuprint_JRC	1076739012	MC64
3800	fan-shaped neuron	is_a	neuprint_JRC	5812983846	FB4P_b^FB04oa_R
3801	medulla columnar neuron MC61	is_a	neuprint_JRC	1077079256	MC61
3802	mushroom body medial lobe arborizing neuron 2	is_a	neuprint_JRC	1172441674	PAM12(y3)_L
3803	lobula columnar neuron LC10	is_a	neuprint_JRC	1079867909	LC10
3804	adult TuBu neuron	is_a	neuprint_JRC	1077778701	TuBu03_IBU_R
3805	adult TuBu neuron	is_a	neuprint_JRC	1077783627	TuBu03_IBU_R
3806	medulla columnar neuron MC61	is_a	neuprint_JRC	1077756950	MC61
3807	medulla columnar neuron MC61	is_a	neuprint_JRC	1076729262	MC61
3808	medulla columnar neuron MC61	is_a	neuprint_JRC	1077420174	MC61
3809	medulla columnar neuron MC61	is_a	neuprint_JRC	1138320215	(PDM12)_L
3810	medulla columnar neuron MC63	is_a	neuprint_JRC	1199496276	MC64
3811	medulla columnar neuron MC61	is_a	neuprint_JRC	1076729207	MC61
3812	dopaminergic PAM neuron 8	is_a	neuprint_JRC	5813061560	PAM08_a(y4)_L
3813	medulla columnar neuron MC61	is_a	neuprint_JRC	1076729226	MC61
3814	fan-shaped neuron	is_a	neuprint_JRC	1194562363	FB5V^FB04Ba_L
3815	medulla columnar neuron MC61	is_a	neuprint_JRC	5813076017	MC61
3816	lobula columnar neuron LC10	is_a	neuprint_JRC	5813044569	LC10
3817	lobula columnar neuron LC10	is_a	neuprint_JRC	1079522281	LC10
3818	PB-FB-NO subunit 3 posterior domain neuron	is_a	neuprint_JRC	571826184	PFNp_a(PB01a)_R3_C8
3819	lobula columnar neuron LC10	is_a	neuprint_JRC	1535410628	LC10
3820	CCP-VMP-PB neuron	is_a	neuprint_JRC	1066748608	IbSpsP(PB17)_L8
3821	adult antennal lobe projection neuron lPN	is_a	neuprint_JRC	1883443112	VP3+ lPN(olfactory PN)_R
3822	adult TuBu neuron	is_a	neuprint_JRC	1047426385	TuBu01_ABU_R
3823	adult fruitless aSP10 neuron	is_a	neuprint_JRC	1601616011	aSP10C_a_R
3824	pb-eb-no neuron	is_a	neuprint_JRC	5813047157	PEN_b(PB06b)_L2
3825	lobula columnar neuron LC10	is_a	neuprint_JRC	1137085556	LC10
3826	medulla columnar neuron MC61	is_a	neuprint_JRC	1046039977	MC61
3827	PB 1 glomerulus-FB layers 3-5-IDFP RB neuron	is_a	neuprint_JRC	1066420480	PFR_b(PB11b)_L7_C8
3828	lobula columnar neuron LC10	is_a	neuprint_JRC	1136744508	LC10
3829	lobula columnar neuron LC10	is_a	neuprint_JRC	1286229638	(ADM01)_L
3830	lobula columnar neuron LC10	is_a	neuprint_JRC	5812983845	LC10
3831	medulla columnar neuron MC63	is_a	neuprint_JRC	5901193719	MC64
3832	medulla columnar neuron MC63	is_a	neuprint_JRC	1723321202	MC64
3833	medulla columnar neuron MC61	is_a	neuprint_JRC	1169143321	MC61
3834	lobula columnar neuron LC10	is_a	neuprint_JRC	1142598324	LC10
3835	adult TuBu neuron	is_a	neuprint_JRC	1077434447	TuBu03_IBU_R
3836	adult TuBu neuron	is_a	neuprint_JRC	1078443080	TuBu10_SBU_R
3837	lobula columnar neuron LC10	is_a	neuprint_JRC	1199496243	LC10
3838	medulla columnar neuron MC61	is_a	neuprint_JRC	1077079217	MC61
3839	lobula columnar neuron LC10	is_a	neuprint_JRC	1080537421	LC10
3840	adult TuBu neuron	is_a	neuprint_JRC	1078447660	TuBu09_SBU_R
3841	medulla columnar neuron MC61	is_a	neuprint_JRC	1077411306	MC61
3842	lobula columnar neuron LC10	is_a	neuprint_JRC	1080200419	LC10
3843	medulla columnar neuron MC61	is_a	neuprint_JRC	1168798447	MC61
3844	medulla columnar neuron MC61	is_a	neuprint_JRC	1078102490	MC61
3845	lobula columnar neuron LC10	is_a	neuprint_JRC	1111572164	LC10
3846	medulla columnar neuron MC61	is_a	neuprint_JRC	5812986247	MC61
3847	pb-eb-no neuron	is_a	neuprint_JRC	972892437	PEN_a(PB06a)_R2
3848	medulla columnar neuron MC61	is_a	neuprint_JRC	1077074710	MC61
3849	medulla columnar neuron MC61	is_a	neuprint_JRC	1077761302	MC61
3850	fan-shaped neuron	is_a	neuprint_JRC	1417573898	FB3D^FB03d_R
3851	medulla columnar neuron MC61	is_a	neuprint_JRC	1137767444	MC61
3852	medulla columnar neuron MC61	is_a	neuprint_JRC	1692437579	(pIP5d)
3853	medulla columnar neuron MC63	is_a	neuprint_JRC	5812983652	MC64
3854	PB-FB-NO subunit 3 medial domain neuron	is_a	neuprint_JRC	1504268020	PFNm_a(PB02a)_L7_C6
3855	fan-shaped neuron	is_a	neuprint_JRC	1075499064	FB3C^FB03c_R
3856	lobula columnar neuron LC10	is_a	neuprint_JRC	5813081845	LC10
3857	medulla columnar neuron MC61	is_a	neuprint_JRC	1077415831	MC61
3858	medulla columnar neuron MC61	is_a	neuprint_JRC	1078788519	MC61
3859	medulla columnar neuron MC61	is_a	neuprint_JRC	1077083999	MC61
3860	medulla columnar neuron MC61	is_a	neuprint_JRC	1078102350	MC61
3861	medulla columnar neuron MC61	is_a	neuprint_JRC	1414327340	MC61
3862	medulla columnar neuron MC61	is_a	neuprint_JRC	1046726193	MC61
3863	medulla columnar neuron MC61	is_a	neuprint_JRC	1078102267	MC61
3864	adult TuBu neuron	is_a	neuprint_JRC	5812986876	TuBu07_SBU_R
3865	lobula columnar neuron LC10	is_a	neuprint_JRC	1141601145	LC10
3866	PB-FB-NO subunit 3 posterior domain neuron	is_a	neuprint_JRC	5813037879	PFNp_d(PB01a)_L7_C6
3867	medulla columnar neuron MC61	is_a	neuprint_JRC	1078102468	MC61
3868	medulla columnar neuron MC61	is_a	neuprint_JRC	5812987241	MC61
3869	medulla columnar neuron MC61	is_a	neuprint_JRC	1108800338	MC61
3870	PB-FB-NO subunit 3 posterior domain neuron	is_a	neuprint_JRC	942539535	PFNp_d(PB01a)_R3_C8
3871	PB-FB-NO subunit 3 posterior domain neuron	is_a	neuprint_JRC	5813077698	PFNp_b(PB01b)_L7_C6
3872	medulla columnar neuron MC61	is_a	neuprint_JRC	1077752344	MC61
3873	fan-shaped neuron	is_a	neuprint_JRC	731192952	FB1E_a^FB01f_L
3874	medulla columnar neuron MC61	is_a	neuprint_JRC	1137767646	MC61
3875	pb-eb-no neuron	is_a	neuprint_JRC	634608104	PEN_a(PB06a)_L2
3876	lobula columnar neuron LC10	is_a	neuprint_JRC	1935821486	LC10
3877	medulla columnar neuron MC61	is_a	neuprint_JRC	1107082199	MC61
3878	lobula columnar neuron LC10	is_a	neuprint_JRC	1439927802	LC10
3879	medulla columnar neuron MC63	is_a	neuprint_JRC	1108459326	MC64
3880	lobula columnar neuron LC10	is_a	neuprint_JRC	1080541849	LC10
3881	medulla columnar neuron MC61	is_a	neuprint_JRC	1078447707	MC61
3882	PB-FB-NO subunit 3 posterior domain neuron	is_a	neuprint_JRC	1473207713	PFNp_c(PB01c)_R7_C4
3883	adult TuBu neuron	is_a	neuprint_JRC	1077778869	TuBu03_IBU_R
3884	lobula columnar neuron LC10	is_a	neuprint_JRC	1080200318	LC10
3885	lobula columnar neuron LC10	is_a	neuprint_JRC	5813016380	LC10
3886	lobula columnar neuron LC10	is_a	neuprint_JRC	1080537608	LC10
3887	pb-eb-no neuron	is_a	neuprint_JRC	724280817	PEN_b(PB06b)_R2
3888	medulla columnar neuron MC63	is_a	neuprint_JRC	1108459322	MC64
3889	medulla columnar neuron MC63	is_a	neuprint_JRC	1170179507	MC64
3890	fan-shaped neuron	is_a	neuprint_JRC	5813086586	FB4R^FB04oe_L
3891	medulla columnar neuron MC63	is_a	neuprint_JRC	1108463484	MC64
3892	medulla columnar neuron MC61	is_a	neuprint_JRC	1077424349	MC61
3893	medulla columnar neuron MC61	is_a	neuprint_JRC	5813016373	MC61
3894	adult TuBu neuron	is_a	neuprint_JRC	5812986870	TuBu05_SBU_R
3895	PB-FB-NO subunit 3 posterior domain neuron	is_a	neuprint_JRC	1003659595	PFNp_b(PB01b)_L7_C6
3896	lobula columnar neuron LC10	is_a	neuprint_JRC	1110903093	LC10
3897	lobula columnar neuron LC10	is_a	neuprint_JRC	1080541803	LC10
3898	medulla columnar neuron MC63	is_a	neuprint_JRC	1077783715	MC64
3899	medulla columnar neuron MC61	is_a	neuprint_JRC	1047412496	MC61
3900	lobula columnar neuron LC10	is_a	neuprint_JRC	1080213108	LC10
3901	CCP-VMP-PB neuron	is_a	neuprint_JRC	5813069339	IbSpsP(PB17)_L9
3902	lobula columnar neuron LC10	is_a	neuprint_JRC	1079872487	LC10
3903	medulla columnar neuron MC61	is_a	neuprint_JRC	1077761540	MC61
3904	medulla columnar neuron MC61	is_a	neuprint_JRC	5812986875	MC61
3905	medulla columnar neuron MC61	is_a	neuprint_JRC	1108100939	MC61
3906	PB 1 glomerulus-FB layers 3 and 6-ventral gall neuron	is_a	neuprint_JRC	419060083	PFGs(PB10)_L2_C2
3907	medulla columnar neuron MC61	is_a	neuprint_JRC	1107764206	MC61
3908	adult TuBu neuron	is_a	neuprint_JRC	1109478369	TuBu09_SBU_R
3909	fan-shaped neuron	is_a	neuprint_JRC	5813062592	FB5V^FB04Ba_L
3910	fan-shaped neuron	is_a	neuprint_JRC	5813044712	FB4Z^FB04Bd_L
3911	medulla columnar neuron MC61	is_a	neuprint_JRC	1107418837	MC61
3912	medulla columnar neuron MC61	is_a	neuprint_JRC	1078443321	MC61
3913	lobula columnar neuron LC10	is_a	neuprint_JRC	1080878335	LC10
3914	lobula columnar neuron LC10	is_a	neuprint_JRC	1080200438	LC10
3915	medulla columnar neuron MC63	is_a	neuprint_JRC	1077434220	MC64
3916	medulla columnar neuron MC63	is_a	neuprint_JRC	1077779143	MC64
3917	lobula columnar neuron LC10	is_a	neuprint_JRC	2404108218	LC10
3918	medulla columnar neuron MC61	is_a	neuprint_JRC	1108109658	MC61
3919	PB-FB-NO subunit 2 ventral domain neuron	is_a	neuprint_JRC	723602649	PFNv(PB05)_R2_C9
3920	lobula columnar neuron LC10	is_a	neuprint_JRC	1438563366	LC10
3921	lobula columnar neuron LC10	is_a	neuprint_JRC	1169492931	LC10
3922	medulla columnar neuron MC61	is_a	neuprint_JRC	1077420145	MC61
3923	lobula columnar neuron LC10	is_a	neuprint_JRC	1167433954	LC10
3924	medulla columnar neuron MC63	is_a	neuprint_JRC	1691600238	MC64
3925	PB 1 glomerulus-FB layers 3-5-IDFP RB neuron	is_a	neuprint_JRC	634608015	PFR_a(PB11a)_L2_C2
3926	PB 1 glomerulus-FB layers 3-5-IDFP RB neuron	is_a	neuprint_JRC	5812988091	PFR_a(PB11a)_R2_C8
3927	PBG1-9.s-EBc.b-D/V GA.b neuron	is_a	neuprint_JRC	1190171884	PEG(PB07)_L2
3928	medulla columnar neuron MC61	is_a	neuprint_JRC	1107423142	MC61
3929	medulla columnar neuron MC63	is_a	neuprint_JRC	1170175142	MC64
3930	lobula columnar neuron LC10	is_a	neuprint_JRC	1080537610	LC10
3931	lobula columnar neuron LC10	is_a	neuprint_JRC	1141937695	LC10(PLBDL3)_R
3932	mushroom body medial lobe arborizing neuron 2	is_a	neuprint_JRC	5813082175	PAM12(y3)_L
3933	medulla columnar neuron MC61	is_a	neuprint_JRC	1109149659	MC61
3934	PB 1 glomerulus-EB core-IDFP DSB neuron	is_a	neuprint_JRC	912545106	EPG(PB08)_L2
3935	adult TuBu neuron	is_a	neuprint_JRC	1108485790	TuBu02_IBU_R
3936	dopaminergic PAM neuron 8	is_a	neuprint_JRC	5813061212	PAM08_e(y4)_L
3937	medulla columnar neuron MC63	is_a	neuprint_JRC	1139498548	MC64
3938	lobula columnar neuron LC10	is_a	neuprint_JRC	1080196056	LC10
3939	dopaminergic PAM neuron 7	is_a	neuprint_JRC	1202470836	PAM07(y4<y1y2)_L
3940	medulla columnar neuron MC61	is_a	neuprint_JRC	1078102400	MC61
3941	PBG1-9.s-EBc.b-D/V GA.b neuron	is_a	neuprint_JRC	972555509	PEG(PB07)_R2
3942	PB-FB-NO subunit 3 anterior domain neuron	is_a	neuprint_JRC	943921248	PFNa(PB03)_L2_C1
3943	lobula columnar neuron LC10	is_a	neuprint_JRC	5813016381	LC10
3944	lobula columnar neuron LC10	is_a	neuprint_JRC	1222022967	(LWF5)_R
3945	lobula columnar neuron LC10	is_a	neuprint_JRC	1110903013	LC10
3946	mushroom body medial lobe arborizing neuron 2	is_a	neuprint_JRC	1204875505	PAM12(y3)_L
3947	lobula columnar neuron LC10	is_a	neuprint_JRC	1111576163	LC10
3948	medulla columnar neuron MC63	is_a	neuprint_JRC	1077783684	MC64
3949	lobula columnar neuron LC10	is_a	neuprint_JRC	1138807924	LC10
3950	vertical fiber system neuron	is_a	neuprint_JRC	481121605	PFL1(PB12a)_L2_C3
3951	lobula columnar neuron LC24	is_a	neuprint_JRC	5812987748	LC24
3952	lobula columnar neuron LC10	is_a	neuprint_JRC	1198123389	LC10
3953	medulla columnar neuron MC61	is_a	neuprint_JRC	1077761532	MC61
3954	medulla columnar neuron MC61	is_a	neuprint_JRC	1107423154	MC61
3955	PB-FB-NO subunit 3 posterior domain neuron	is_a	neuprint_JRC	756390536	PFNp_a(PB01a)_L7_C6
3956	lobula columnar neuron LC10	is_a	neuprint_JRC	1111580845	LC10
3957	medulla columnar neuron MC63	is_a	neuprint_JRC	1475719629	MC64
3958	PB 1 glomerulus-EB core-IDFP DSB neuron	is_a	neuprint_JRC	632544268	EPG(PB08)_R2
3959	PB 1 glomerulus-EB core-IDFP DSB neuron	is_a	neuprint_JRC	695629525	EPG(PB08)_R2
3960	lobula columnar neuron LC10	is_a	neuprint_JRC	1110186452	LC10
3961	PB-FB-NO subunit 2 dorsal domain neuron	is_a	neuprint_JRC	1127471202	PFNd(PB04)_L8_C8
3962	adult TuBu neuron	is_a	neuprint_JRC	1077459090	TuBu01_ABU_R
3963	PB-FB-NO subunit 3 posterior domain neuron	is_a	neuprint_JRC	1129456907	PFNp_a(PB01a)_L2_C1
3964	vertical fiber system neuron	is_a	neuprint_JRC	1097718901	PFL1(PB12a)_R2_C7
3965	medulla columnar neuron MC61	is_a	neuprint_JRC	1109141617	MC61
3966	medulla columnar neuron MC63	is_a	neuprint_JRC	1691941760	MC64
3967	lobula columnar neuron LC10	is_a	neuprint_JRC	1111567676	LC10
3968	PB-FB-NO subunit 3 anterior domain neuron	is_a	neuprint_JRC	1661458144	PFNa(PB03)_L2_C1
3969	lobula columnar neuron LC10	is_a	neuprint_JRC	1200523569	LC10
3970	fan-shaped neuron	is_a	neuprint_JRC	1043518343	FB4Z^FB04Bd_L
3971	medulla columnar neuron MC61	is_a	neuprint_JRC	1108450770	MC61
3972	medulla columnar neuron MC61	is_a	neuprint_JRC	1108113869	MC61
3973	medulla columnar neuron MC63	is_a	neuprint_JRC	1721275233	MC64
3974	PB-FB-NO subunit 3 medial domain neuron	is_a	neuprint_JRC	786013842	PFNm_b(PB02b)_R2_C9
3975	PB-FB-NO subunit 3 posterior domain neuron	is_a	neuprint_JRC	1442556708	PFNp_d(PB01a)_L7_C6
3976	medulla columnar neuron MC61	is_a	neuprint_JRC	1138449419	MC61
3977	lobula columnar neuron LC10	is_a	neuprint_JRC	1111243870	LC10
3978	medulla columnar neuron MC63	is_a	neuprint_JRC	1108805072	MC64
3979	adult TuBu neuron	is_a	neuprint_JRC	1108459071	TuBu02_IBU_R
3980	medulla columnar neuron MC61	is_a	neuprint_JRC	1109141661	MC61
3981	lobula columnar neuron LC10	is_a	neuprint_JRC	1138117141	LC10
3982	lobula columnar neuron LC10	is_a	neuprint_JRC	1110906913	LC10
3983	lobula columnar neuron LC10	is_a	neuprint_JRC	1110566303	LC10
3984	adult TuBu neuron	is_a	neuprint_JRC	1108152508	TuBu04_IBU_R
3985	PB-FB-NO subunit 3 posterior domain neuron	is_a	neuprint_JRC	5813016167	PFNp_b(PB01b)_R2_C9
3986	medulla columnar neuron MC61	is_a	neuprint_JRC	1108109684	MC61
3987	medulla columnar neuron MC61	is_a	neuprint_JRC	1108100980	MC61
3988	medulla columnar neuron MC61	is_a	neuprint_JRC	1077079340	MC61
3989	lobula columnar neuron LC10	is_a	neuprint_JRC	1533040625	LC10
3990	fan-shaped neuron	is_a	neuprint_JRC	1109599486	FB4J^FB04k_R
3991	medulla columnar neuron MC61	is_a	neuprint_JRC	1108796315	MC61
3992	lobula columnar neuron LC10	is_a	neuprint_JRC	1167434000	LC10
3993	medulla columnar neuron MC63	is_a	neuprint_JRC	1138803610	MC64
3994	fan-shaped neuron	is_a	neuprint_JRC	1163228703	FB4F_a^FB04f_L
3995	lobula columnar neuron LC10	is_a	neuprint_JRC	1532699530	LC10
3996	lobula columnar neuron LC10	is_a	neuprint_JRC	1111244201	LC10
3997	PB-FB-NO subunit 3 posterior domain neuron	is_a	neuprint_JRC	850829248	PFNp_c(PB01c)_L2_C1
3998	medulla columnar neuron MC63	is_a	neuprint_JRC	1109495366	MC64
3999	medulla columnar neuron MC61	is_a	neuprint_JRC	1137767724	MC61
4000	medulla columnar neuron MC61	is_a	neuprint_JRC	1138453852	MC61
4001	medulla columnar neuron MC61	is_a	neuprint_JRC	1107768683	MC61
4002	medulla columnar neuron MC61	is_a	neuprint_JRC	1107764141	MC61
4003	CCP-VMP-PB neuron	is_a	neuprint_JRC	1128757926	IbSpsP(PB17)_R2
4004	vertical fiber system neuron	is_a	neuprint_JRC	757694775	PFL3(PB12c)_L2_C9_irreg
4005	medulla columnar neuron MC63	is_a	neuprint_JRC	1108472508	MC64
4006	medulla columnar neuron MC61	is_a	neuprint_JRC	1108787548	MC61
4007	fan-shaped neuron	is_a	neuprint_JRC	1132526832	FB4F_b^FB04g_R
4008	lobula columnar neuron LC10	is_a	neuprint_JRC	1111217863	LC10
4009	adult TuBu neuron	is_a	neuprint_JRC	1109163019	TuBu06_SBU_R
4010	fan-shaped neuron	is_a	neuprint_JRC	5813056410	FB4R^FB04of_L
4011	adult fruitless aSP10 neuron	is_a	neuprint_JRC	5813037947	aSP10C_b(aSP10c)_R
4012	medulla columnar neuron MC61	is_a	neuprint_JRC	1107764184	MC61
