subject_external_id	subject_name	subject_id	subject_external_db	relation	object	pub
720575940624076947	FlyWire:720575940624076947	VFB_fw095359	flywire783	is_a	transmedullary neuron Tm34	FlyBase:FBrf0262545
720575940624077606	FlyWire:720575940624077606	VFB_fw127969	flywire783	is_a	adult central medulla intrinsic neuron Cm2	FlyBase:FBrf0262545
720575940624077960	FlyWire:720575940624077960	VFB_fw096017	flywire783	is_a	transmedullary neuron Tm8	
720575940624082725	FlyWire:720575940624082725	VFB_fw008717	flywire783	is_a	protocerebral bridge 1 glomerulus-fan-shaped body-nodulus 3 medial domain neuron	
720575940624084518	FlyWire:720575940624084518	VFB_fw014139	flywire783	is_a	adult medulla visual projection neuron MeVP3	FlyBase:FBrf0262545
720575940624085501	FlyWire:720575940624085501	VFB_fw086824	flywire783	is_a	distal medullary amacrine neuron Dm3b	FlyBase:FBrf0262545
720575940624085943	FlyWire:720575940624085943	VFB_fw097449	flywire783	is_a	adult central medulla intrinsic neuron Cm5	FlyBase:FBrf0262545
720575940624085944	FlyWire:720575940624085944	VFB_fw048540	flywire783	is_a	adult medulla-tubercle neuron 3	
720575940624088840	FlyWire:720575940624088840	VFB_fw080853	flywire783	is_a	adult transmedullary Y neuron TmY17	FlyBase:FBrf0262545
720575940624090259	FlyWire:720575940624090259	VFB_fw057084	flywire783	is_a	adult lobula intrinsic neuron Li22	FlyBase:FBrf0262545
720575940624090701	FlyWire:720575940624090701	VFB_fw067662	flywire783	is_a	adult transmedullary Y neuron TmY17	FlyBase:FBrf0262545
720575940624092168	FlyWire:720575940624092168	VFB_fw080876	flywire783	is_a	transmedullary Y neuron TmY13	FlyBase:FBrf0262545
720575940624092293	FlyWire:720575940624092293	VFB_fw105676	flywire783	is_a	transmedullary neuron Tm29	FlyBase:FBrf0262545
720575940624094602	FlyWire:720575940624094602	VFB_fw137706	flywire783	is_a	distal medullary amacrine neuron Dm2	
720575940624094719	FlyWire:720575940624094719	VFB_fw120153	flywire783	is_a	transmedullary neuron Tm29	FlyBase:FBrf0262545
720575940624094975	FlyWire:720575940624094975	VFB_fw136763	flywire783	is_a	photoreceptor cell R8	
720575940624096293	FlyWire:720575940624096293	VFB_fw065591	flywire783	is_a	adult medulla intrinsic neuron Mi17	FlyBase:FBrf0262545
720575940624097930	FlyWire:720575940624097930	VFB_fw118932	flywire783	is_a	transmedullary neuron Tm23	FlyBase:FBrf0262545
720575940624099306	FlyWire:720575940624099306	VFB_fw138965	flywire783	is_a	distal medullary amacrine neuron Dm8b	
720575940624100104	FlyWire:720575940624100104	VFB_fw080893	flywire783	is_a	distal medullary amacrine neuron Dm3b	FlyBase:FBrf0262545
720575940624102399	FlyWire:720575940624102399	VFB_fw078777	flywire783	is_a	T2 neuron	
720575940624102670	FlyWire:720575940624102670	VFB_fw011106	flywire783	is_a	adult fan-shaped body layer 4 tangential neuron	
720575940624103315	FlyWire:720575940624103315	VFB_fw090425	flywire783	is_a	transmedullary neuron Tm29	FlyBase:FBrf0262545
720575940624107498	FlyWire:720575940624107498	VFB_fw123050	flywire783	is_a	distal medullary amacrine neuron Dm3a	FlyBase:FBrf0262545
720575940624107706	FlyWire:720575940624107706	VFB_fw016939	flywire783	is_a	alpha/beta Kenyon cell	
720575940624108216	FlyWire:720575940624108216	VFB_fw070455	flywire783	is_a	adult medulla intrinsic neuron Mi17	FlyBase:FBrf0262545
720575940624112058	FlyWire:720575940624112058	VFB_fw006217	flywire783	is_a	alpha/beta Kenyon cell	
720575940624114494	FlyWire:720575940624114494	VFB_fw003636	flywire783	is_a	alpha/beta Kenyon cell	
720575940624119236	FlyWire:720575940624119236	VFB_fw109968	flywire783	is_a	adult central medulla intrinsic neuron Cm6	FlyBase:FBrf0262545
720575940624121599	FlyWire:720575940624121599	VFB_fw052631	flywire783	is_a	adult lobula intrinsic neuron Li22	FlyBase:FBrf0262545
720575940624125114	FlyWire:720575940624125114	VFB_fw021296	flywire783	is_a	alpha/beta Kenyon cell	
720575940624125584	FlyWire:720575940624125584	VFB_fw004592	flywire783	is_a	alpha/beta Kenyon cell	
720575940624129791	FlyWire:720575940624129791	VFB_fw130078	flywire783	is_a	lamina wide-field 2 neuron	
720575940624131050	FlyWire:720575940624131050	VFB_fw121396	flywire783	is_a	adult medulla-lobula neuron MeLo3b	FlyBase:FBrf0262545
720575940624131988	FlyWire:720575940624131988	VFB_fw059205	flywire783	is_a	lobula plate intrinsic neuron LPi2d	FlyBase:FBrf0262545
720575940624133045	FlyWire:720575940624133045	VFB_fw099594	flywire783	is_a	adult medulla intrinsic neuron Mi17	FlyBase:FBrf0262545
720575940624136851	FlyWire:720575940624136851	VFB_fw113593	flywire783	is_a	lobula plate intrinsic neuron LPi3b	FlyBase:FBrf0262545
720575940624144893	FlyWire:720575940624144893	VFB_fw030298	flywire783	is_a	adult lateral horn PV4c3 neuron	
720575940624146570	FlyWire:720575940624146570	VFB_fw121664	flywire783	is_a	outer photoreceptor cell	
720575940624146696	FlyWire:720575940624146696	VFB_fw060845	flywire783	is_a	lobula plate intrinsic neuron LPi3b	FlyBase:FBrf0262545
720575940624148115	FlyWire:720575940624148115	VFB_fw127791	flywire783	is_a	adult central medulla intrinsic neuron Cm2	FlyBase:FBrf0262545
720575940624150666	FlyWire:720575940624150666	VFB_fw045021	flywire783	is_a	medulla columnar neuron MC64	
720575940624151221	FlyWire:720575940624151221	VFB_fw055956	flywire783	is_a	medulla intrinsic neuron Mi10	
720575940624152357	FlyWire:720575940624152357	VFB_fw023801	flywire783	is_a	alpha/beta Kenyon cell	
720575940624156612	FlyWire:720575940624156612	VFB_fw058110	flywire783	is_a	adult transmedullary Y neuron TmY21	FlyBase:FBrf0262545
720575940624159624	FlyWire:720575940624159624	VFB_fw139095	flywire783	is_a	lamina monopolar neuron L3	
720575940624160008	FlyWire:720575940624160008	VFB_fw083543	flywire783	is_a	T3 neuron	
720575940624162328	FlyWire:720575940624162328	VFB_fw037771	flywire783	is_a	small central-projecting DN3 neuron	
720575940624163109	FlyWire:720575940624163109	VFB_fw018482	flywire783	is_a	protocerebral bridge 1 glomerulus-fan-shaped body-nodulus 3 medial domain neuron	
720575940624165828	FlyWire:720575940624165828	VFB_fw081725	flywire783	is_a	adult central medulla intrinsic neuron Cm3	FlyBase:FBrf0262545
720575940624166123	FlyWire:720575940624166123	VFB_fw081997	flywire783	is_a	Y neuron Y3	
720575940624167349	FlyWire:720575940624167349	VFB_fw103228	flywire783	is_a	adult central medulla intrinsic neuron Cm10	FlyBase:FBrf0262545
720575940624169653	FlyWire:720575940624169653	VFB_fw049476	flywire783	is_a	adult medulla-tubercle neuron 3	
720575940624172228	FlyWire:720575940624172228	VFB_fw129282	flywire783	is_a	adult transmedullary CB3851 neuron	
720575940624173203	FlyWire:720575940624173203	VFB_fw051007	flywire783	is_a	lobula plate intrinsic neuron LPi2c	FlyBase:FBrf0262545
720575940624175615	FlyWire:720575940624175615	VFB_fw031003	flywire783	is_a	adult lobula tangential neuron LT52	
720575940624176586	FlyWire:720575940624176586	VFB_fw048672	flywire783	is_a	adult medulla-tubercle neuron 1	
720575940624177225	FlyWire:720575940624177225	VFB_fw091095	flywire783	is_a	distal medullary amacrine neuron Dm8b	
720575940624177688	FlyWire:720575940624177688	VFB_fw057039	flywire783	is_a	adult lobula intrinsic neuron Li22	FlyBase:FBrf0262545
720575940624177847	FlyWire:720575940624177847	VFB_fw108282	flywire783	is_a	transmedullary neuron Tm8	
720575940624179917	FlyWire:720575940624179917	VFB_fw137919	flywire783	is_a	lamina intrinsic neuron Lai	
720575940624180917	FlyWire:720575940624180917	VFB_fw103944	flywire783	is_a	adult transmedullary Y neuron TmY21	FlyBase:FBrf0262545
720575940624181577	FlyWire:720575940624181577	VFB_fw092751	flywire783	is_a	transmedullary Y neuron TmY13	FlyBase:FBrf0262545
720575940624181994	FlyWire:720575940624181994	VFB_fw058905	flywire783	is_a	adult lobula intrinsic neuron Li13	FlyBase:FBrf0262545
720575940624184829	FlyWire:720575940624184829	VFB_fw092364	flywire783	is_a	distal medullary amacrine neuron Dm8b	
720575940624186347	FlyWire:720575940624186347	VFB_fw077839	flywire783	is_a	adult transmedullary CB3851 neuron	
720575940624187068	FlyWire:720575940624187068	VFB_fw048677	flywire783	is_a	adult medulla-tubercle neuron 1	
720575940624187135	FlyWire:720575940624187135	VFB_fw048925	flywire783	is_a	adult medulla-tubercle neuron 1	
720575940624187391	FlyWire:720575940624187391	VFB_fw127361	flywire783	is_a	medulla intrinsic neuron Mi2	
720575940624191159	FlyWire:720575940624191159	VFB_fw109159	flywire783	is_a	adult medulla-lobula neuron MeLo3b	FlyBase:FBrf0262545
720575940624191669	FlyWire:720575940624191669	VFB_fw100911	flywire783	is_a	T2 neuron	
720575940624192841	FlyWire:720575940624192841	VFB_fw092458	flywire783	is_a	adult central medulla intrinsic neuron Cm5	FlyBase:FBrf0262545
720575940624201033	FlyWire:720575940624201033	VFB_fw043263	flywire783	is_a	adult antennal lobe input interneuron	
720575940624201141	FlyWire:720575940624201141	VFB_fw106881	flywire783	is_a	adult transmedullary Y neuron TmY21	FlyBase:FBrf0262545
720575940624208068	FlyWire:720575940624208068	VFB_fw098934	flywire783	is_a	distal medullary amacrine neuron Dm16	
720575940624210154	FlyWire:720575940624210154	VFB_fw127310	flywire783	is_a	distal medullary amacrine neuron Dm3b	FlyBase:FBrf0262545
720575940624210214	FlyWire:720575940624210214	VFB_fw113608	flywire783	is_a	lobula plate intrinsic neuron LPi4a	FlyBase:FBrf0262545
720575940624210359	FlyWire:720575940624210359	VFB_fw111346	flywire783	is_a	adult medulla intrinsic neuron Mi17	FlyBase:FBrf0262545
720575940624215078	FlyWire:720575940624215078	VFB_fw128286	flywire783	is_a	adult central medulla intrinsic neuron Cm1	FlyBase:FBrf0262545
720575940624215236	FlyWire:720575940624215236	VFB_fw113664	flywire783	is_a	adult central medulla intrinsic neuron Cm1	FlyBase:FBrf0262545
720575940624215590	FlyWire:720575940624215590	VFB_fw136304	flywire783	is_a	distal medullary amacrine neuron Dm3b	FlyBase:FBrf0262545
720575940624216317	FlyWire:720575940624216317	VFB_fw060582	flywire783	is_a	adult lobula intrinsic neuron Li35	FlyBase:FBrf0262545
720575940624221488	FlyWire:720575940624221488	VFB_fw037595	flywire783	is_a	alpha/beta Kenyon cell	
720575940624225598	FlyWire:720575940624225598	VFB_fw048664	flywire783	is_a	adult medulla-tubercle neuron 1	
720575940624225741	FlyWire:720575940624225741	VFB_fw062035	flywire783	is_a	adult lobula intrinsic neuron Li16	FlyBase:FBrf0262545
720575940624226244	FlyWire:720575940624226244	VFB_fw084458	flywire783	is_a	adult central medulla intrinsic neuron Cm5	FlyBase:FBrf0262545
720575940624226345	FlyWire:720575940624226345	VFB_fw048892	flywire783	is_a	adult medulla-tubercle neuron 3	
720575940624227210	FlyWire:720575940624227210	VFB_fw134305	flywire783	is_a	lamina intrinsic neuron Lai	
720575940624229322	FlyWire:720575940624229322	VFB_fw017294	flywire783	is_a	alpha/beta Kenyon cell	
720575940624231753	FlyWire:720575940624231753	VFB_fw093485	flywire783	is_a	adult transmedullary Y neuron TmY21	FlyBase:FBrf0262545
720575940624232974	FlyWire:720575940624232974	VFB_fw019105	flywire783	is_a	alpha/beta Kenyon cell	
720575940624238640	FlyWire:720575940624238640	VFB_fw024791	flywire783	is_a	adult lobula tangential neuron LT80	
720575940624239623	FlyWire:720575940624239623	VFB_fw057481	flywire783	is_a	Y neuron Y12	
720575940624239752	FlyWire:720575940624239752	VFB_fw044968	flywire783	is_a	medulla columnar neuron MC64	
720575940624244676	FlyWire:720575940624244676	VFB_fw134891	flywire783	is_a	outer photoreceptor cell	
720575940624245687	FlyWire:720575940624245687	VFB_fw111919	flywire783	is_a	transmedullary neuron Tm35	FlyBase:FBrf0262545
720575940624245908	FlyWire:720575940624245908	VFB_fw076269	flywire783	is_a	distal medullary amacrine neuron Dm3a	FlyBase:FBrf0262545
720575940624252679	FlyWire:720575940624252679	VFB_fw116165	flywire783	is_a	distal medullary amacrine neuron Dm3b	FlyBase:FBrf0262545
720575940624252680	FlyWire:720575940624252680	VFB_fw085188	flywire783	is_a	lamina monopolar neuron L1	
720575940624252969	FlyWire:720575940624252969	VFB_fw082224	flywire783	is_a	Y neuron Y12	
720575940624253513	FlyWire:720575940624253513	VFB_fw094591	flywire783	is_a	transmedullary Y neuron TmY5a	
720575940624254186	FlyWire:720575940624254186	VFB_fw059176	flywire783	is_a	adult medulla-lobula neuron MeLo7	FlyBase:FBrf0262545
720575940624255159	FlyWire:720575940624255159	VFB_fw103491	flywire783	is_a	medulla intrinsic neuron Mi4	
720575940624258857	FlyWire:720575940624258857	VFB_fw050851	flywire783	is_a	adult lobula intrinsic neuron Li12	FlyBase:FBrf0262545
720575940624258963	FlyWire:720575940624258963	VFB_fw134581	flywire783	is_a	lamina intrinsic neuron Lai	
720575940624261193	FlyWire:720575940624261193	VFB_fw094899	flywire783	is_a	distal medullary amacrine neuron Dm3c	FlyBase:FBrf0262545
720575940624261929	FlyWire:720575940624261929	VFB_fw092889	flywire783	is_a	distal medullary amacrine neuron Dm8b	
720575940624264718	FlyWire:720575940624264718	VFB_fw024279	flywire783	is_a	alpha/beta Kenyon cell	
720575940624265143	FlyWire:720575940624265143	VFB_fw112504	flywire783	is_a	adult transmedullary Y neuron TmY17	FlyBase:FBrf0262545
720575940624265255	FlyWire:720575940624265255	VFB_fw073298	flywire783	is_a	transmedullary neuron Tm24	FlyBase:FBrf0262545
720575940624266378	FlyWire:720575940624266378	VFB_fw126823	flywire783	is_a	lamina monopolar neuron L4	
720575940624267667	FlyWire:720575940624267667	VFB_fw124050	flywire783	is_a	photoreceptor cell R7	
720575940624268080	FlyWire:720575940624268080	VFB_fw004333	flywire783	is_a	alpha/beta Kenyon cell	
720575940624271655	FlyWire:720575940624271655	VFB_fw073341	flywire783	is_a	transmedullary neuron Tm8	
720575940624274276	FlyWire:720575940624274276	VFB_fw001997	flywire783	is_a	protocerebral bridge 1 glomerulus-fan-shaped body-nodulus 3 medial domain neuron	
720575940624275199	FlyWire:720575940624275199	VFB_fw064814	flywire783	is_a	distal medullary amacrine neuron Dm3a	FlyBase:FBrf0262545
720575940624275848	FlyWire:720575940624275848	VFB_fw052614	flywire783	is_a	lobula plate intrinsic neuron LPi2d	FlyBase:FBrf0262545
720575940624276106	FlyWire:720575940624276106	VFB_fw109312	flywire783	is_a	transmedullary Y neuron TmY13	FlyBase:FBrf0262545
720575940624277040	FlyWire:720575940624277040	VFB_fw022552	flywire783	is_a	alpha/beta Kenyon cell	
720575940624279527	FlyWire:720575940624279527	VFB_fw006715	flywire783	is_a	alpha/beta Kenyon cell	
720575940624279629	FlyWire:720575940624279629	VFB_fw016083	flywire783	is_a	adult medulla visual projection neuron MeVP1	FlyBase:FBrf0262545
720575940624280676	FlyWire:720575940624280676	VFB_fw017754	flywire783	is_a	protocerebral bridge 1 glomerulus-fan-shaped body-nodulus 3 medial domain neuron	
720575940624280873	FlyWire:720575940624280873	VFB_fw114347	flywire783	is_a	adult medulla-lobula neuron MeLo4	FlyBase:FBrf0262545
720575940624281482	FlyWire:720575940624281482	VFB_fw135934	flywire783	is_a	photoreceptor cell R7	
720575940624282406	FlyWire:720575940624282406	VFB_fw048943	flywire783	is_a	adult medulla-tubercle neuron 1	
720575940624282430	FlyWire:720575940624282430	VFB_fw003981	flywire783	is_a	fan-shaped body columnar neuron	
720575940624286014	FlyWire:720575940624286014	VFB_fw056440	flywire783	is_a	adult central medulla intrinsic neuron Cm6	FlyBase:FBrf0262545
720575940624288439	FlyWire:720575940624288439	VFB_fw115160	flywire783	is_a	adult central medulla intrinsic neuron Cm2	FlyBase:FBrf0262545
720575940624288949	FlyWire:720575940624288949	VFB_fw067998	flywire783	is_a	distal medullary amacrine neuron Dm3a	FlyBase:FBrf0262545
720575940624291366	FlyWire:720575940624291366	VFB_fw137523	flywire783	is_a	adult medulla-lobula neuron MeLo5	FlyBase:FBrf0262545
720575940624294794	FlyWire:720575940624294794	VFB_fw135848	flywire783	is_a	outer photoreceptor cell	
720575940624295818	FlyWire:720575940624295818	VFB_fw134274	flywire783	is_a	photoreceptor cell R7	
720575940624297471	FlyWire:720575940624297471	VFB_fw004848	flywire783	is_a	fan-shaped body extrinsic columnar neuron	
720575940624298277	FlyWire:720575940624298277	VFB_fw063515	flywire783	is_a	distal medullary amacrine neuron Dm8b	
720575940624301448	FlyWire:720575940624301448	VFB_fw138004	flywire783	is_a	lamina intrinsic neuron Lai	
720575940624301804	FlyWire:720575940624301804	VFB_fw058326	flywire783	is_a	adult transmedullary Y neuron TmY17	FlyBase:FBrf0262545
720575940624303101	FlyWire:720575940624303101	VFB_fw101486	flywire783	is_a	transmedullary neuron Tm33	FlyBase:FBrf0262545
720575940624307518	FlyWire:720575940624307518	VFB_fw001823	flywire783	is_a	fan-shaped body extrinsic columnar neuron	
720575940624307976	FlyWire:720575940624307976	VFB_fw081916	flywire783	is_a	distal medullary amacrine neuron Dm3c	FlyBase:FBrf0262545
720575940624308115	FlyWire:720575940624308115	VFB_fw060321	flywire783	is_a	Y neuron Y11	
720575940624312829	FlyWire:720575940624312829	VFB_fw090660	flywire783	is_a	distal medullary amacrine neuron Dm8b	
720575940624313834	FlyWire:720575940624313834	VFB_fw000364	flywire783	is_a	adult visual centrifugal neuron OLVC2	
720575940624314119	FlyWire:720575940624314119	VFB_fw123267	flywire783	is_a	lobula plate intrinsic neuron LPi1-4	FlyBase:FBrf0262545
720575940624314308	FlyWire:720575940624314308	VFB_fw138272	flywire783	is_a	lamina monopolar neuron L2	
720575940624316489	FlyWire:720575940624316489	VFB_fw098802	flywire783	is_a	adult transmedullary Y neuron TmY21	FlyBase:FBrf0262545
720575940624318757	FlyWire:720575940624318757	VFB_fw015805	flywire783	is_a	adult tubercle-bulb neuron 09	
720575940624319273	FlyWire:720575940624319273	VFB_fw058933	flywire783	is_a	adult medulla-lobula neuron MeLo6	FlyBase:FBrf0262545
720575940624321789	FlyWire:720575940624321789	VFB_fw101851	flywire783	is_a	adult central medulla intrinsic neuron Cm6	FlyBase:FBrf0262545
720575940624322905	FlyWire:720575940624322905	VFB_fw048624	flywire783	is_a	adult medulla-tubercle neuron 1	
720575940624325267	FlyWire:720575940624325267	VFB_fw070548	flywire783	is_a	transmedullary neuron Tm5c	
720575940624325629	FlyWire:720575940624325629	VFB_fw101832	flywire783	is_a	distal medullary amacrine neuron Dm8b	
720575940624326291	FlyWire:720575940624326291	VFB_fw094082	flywire783	is_a	transmedullary Y neuron TmY13	FlyBase:FBrf0262545
720575940624326462	FlyWire:720575940624326462	VFB_fw013637	flywire783	is_a	protocerebral bridge 1 glomerulus-fan-shaped body-nodulus 3 medial domain neuron	
