filename	label	part_of	Template	synonyms	dbxrefs	AD	DBD	comment
112D11_113H08_SS04063_A1	JRC_SS04063_L3CNS_A1	larval central nervous system	L3 CNS template - Wood2018_c	SS04063|JRC_SS04063	FlyLightLarvalCNS:SS04063	P{VT006393-p65.AD}	P{VT040359-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
112D11_113H08_SS04063_A	JRC_SS04063_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS04063|JRC_SS04063	FlyLightLarvalCNS:SS04063	P{VT006393-p65.AD}	P{VT040359-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
112D11_113H08_SS04063_B	JRC_SS04063_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS04063|JRC_SS04063	FlyLightLarvalCNS:SS04063	P{VT006393-p65.AD}	P{VT040359-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
113B04_117G03_SS04064_A	JRC_SS04064_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS04064|JRC_SS04064	FlyLightLarvalCNS:SS04064	P{VT016996-p65.AD}	P{VT029593-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
113B04_117G03_SS04064_B	JRC_SS04064_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS04064|JRC_SS04064	FlyLightLarvalCNS:SS04064	P{VT016996-p65.AD}	P{VT029593-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
113B12_111H03_SS36233_A	JRC_SS36233_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS36233|JRC_SS36233	FlyLightLarvalCNS:SS36233	P{VT019391-p65.AD}	P{VT050384-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
113B12_111H03_SS36233_B	JRC_SS36233_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS36233|JRC_SS36233	FlyLightLarvalCNS:SS36233	P{VT019391-p65.AD}	P{VT050384-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
113B12_65B09_SS36240_A	JRC_SS36240_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS36240|JRC_SS36240	FlyLightLarvalCNS:SS36240	P{VT019391-p65.AD}	P{R65B09-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
113B12_65B09_SS36240_B	JRC_SS36240_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS36240|JRC_SS36240	FlyLightLarvalCNS:SS36240	P{VT019391-p65.AD}	P{R65B09-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
113C09_95H02_SS36900_A	JRC_SS36900_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS36900|JRC_SS36900	FlyLightLarvalCNS:SS36900	P{VT020956-p65.AD}	P{R95H02-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
113C09_95H02_SS36900_B	JRC_SS36900_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS36900|JRC_SS36900	FlyLightLarvalCNS:SS36900	P{VT020956-p65.AD}	P{R95H02-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
113E08_11A03_SS04310_A	JRC_SS04310_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS04310|JRC_SS04310	FlyLightLarvalCNS:SS04310	P{VT026646-p65.AD}	P{R11A03-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
113E08_11A03_SS04310_B	JRC_SS04310_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS04310|JRC_SS04310	FlyLightLarvalCNS:SS04310	P{VT026646-p65.AD}	P{R11A03-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
113E08_11A03_SS04310_C	JRC_SS04310_L3CNS_C	larval central nervous system	L3 CNS template - Wood2018_c	SS04310|JRC_SS04310	FlyLightLarvalCNS:SS04310	P{VT026646-p65.AD}	P{R11A03-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
113F04_129B02_SS22984_A	JRC_SS22984_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS22984|JRC_SS22984	FlyLightLarvalCNS:SS22984	P{VT029517-p65.AD}	P{VT017262-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
113F04_129B02_SS22984_B	JRC_SS22984_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS22984|JRC_SS22984	FlyLightLarvalCNS:SS22984	P{VT029517-p65.AD}	P{VT017262-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
114B02_127G05_SS42846_A	JRC_SS42846_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS42846|JRC_SS42846	FlyLightLarvalCNS:SS42846	P{VT043158-p65.AD}	P{VT043137-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
114B02_127G05_SS42846_B	JRC_SS42846_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS42846|JRC_SS42846	FlyLightLarvalCNS:SS42846	P{VT043158-p65.AD}	P{VT043137-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
114E05_104B11_SS36916_A	JRC_SS36916_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS36916|JRC_SS36916	FlyLightLarvalCNS:SS36916	P{VT054895-p65.AD}	P{VT022243-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
114E05_114E05_SS36919_A	JRC_SS36919_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS36919|JRC_SS36919	FlyLightLarvalCNS:SS36919	P{VT054895-p65.AD}	P{VT054895-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
114E05_114E05_SS36919_B	JRC_SS36919_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS36919|JRC_SS36919	FlyLightLarvalCNS:SS36919	P{VT054895-p65.AD}	P{VT054895-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
114E05_38E08_SS01978_A	JRC_SS01978_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS01978|JRC_SS01978	FlyLightLarvalCNS:SS01978	P{VT054895-p65.AD}	P{R38E08-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
114E05_38E08_SS01978_B	JRC_SS01978_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS01978|JRC_SS01978	FlyLightLarvalCNS:SS01978	P{VT054895-p65.AD}	P{R38E08-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
114E05_38E08_SS01978_C	JRC_SS01978_L3CNS_C	larval central nervous system	L3 CNS template - Wood2018_c	SS01978|JRC_SS01978	FlyLightLarvalCNS:SS01978	P{VT054895-p65.AD}	P{R38E08-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
114E05_53C05_SS01702_A	JRC_SS01702_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS01702|JRC_SS01702	FlyLightLarvalCNS:SS01702	P{VT054895-p65.AD}	P{R53C05-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
114E05_53C05_SS01702_B	JRC_SS01702_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS01702|JRC_SS01702	FlyLightLarvalCNS:SS01702	P{VT054895-p65.AD}	P{R53C05-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
114E05_75F01_SS36923_A	JRC_SS36923_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS36923|JRC_SS36923	FlyLightLarvalCNS:SS36923	P{VT054895-p65.AD}	P{R75F01-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
114E05_75F01_SS36923_B	JRC_SS36923_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS36923|JRC_SS36923	FlyLightLarvalCNS:SS36923	P{VT054895-p65.AD}	P{R75F01-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
114G11_118B11_SS25811_A	JRC_SS25811_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS25811|JRC_SS25811	FlyLightLarvalCNS:SS25811	P{VT059788-p65.AD}	P{VT040556-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
114G11_118B11_SS25811_B	JRC_SS25811_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS25811|JRC_SS25811	FlyLightLarvalCNS:SS25811	P{VT059788-p65.AD}	P{VT040556-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
114H01_58F03_SS01970_A	JRC_SS01970_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS01970|JRC_SS01970	FlyLightLarvalCNS:SS01970	P{VT059793-p65.AD}	P{R58F03-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
114H01_58F03_SS01970_B	JRC_SS01970_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS01970|JRC_SS01970	FlyLightLarvalCNS:SS01970	P{VT059793-p65.AD}	P{R58F03-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
114H01_58F03_SS01970_C	JRC_SS01970_L3CNS_C	larval central nervous system	L3 CNS template - Wood2018_c	SS01970|JRC_SS01970	FlyLightLarvalCNS:SS01970	P{VT059793-p65.AD}	P{R58F03-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
115C08_117G03_SS36248_A	JRC_SS36248_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS36248|JRC_SS36248	FlyLightLarvalCNS:SS36248	P{VT016795-p65.AD}	P{VT029593-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
115C08_117G03_SS36248_B	JRC_SS36248_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS36248|JRC_SS36248	FlyLightLarvalCNS:SS36248	P{VT016795-p65.AD}	P{VT029593-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
115C08_21D06_SS45168_A	JRC_SS45168_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS45168|JRC_SS45168	FlyLightLarvalCNS:SS45168	P{VT016795-p65.AD}	P{R21D06-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
115C08_21D06_SS45168_B	JRC_SS45168_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS45168|JRC_SS45168	FlyLightLarvalCNS:SS45168	P{VT016795-p65.AD}	P{R21D06-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
115C08_23C06_SS45166_A	JRC_SS45166_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS45166|JRC_SS45166	FlyLightLarvalCNS:SS45166	P{VT016795-p65.AD}	P{R23C06-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
115C08_23C06_SS45166_B	JRC_SS45166_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS45166|JRC_SS45166	FlyLightLarvalCNS:SS45166	P{VT016795-p65.AD}	P{R23C06-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
115C08_64A11_SS36255_A	JRC_SS36255_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS36255|JRC_SS36255	FlyLightLarvalCNS:SS36255	P{VT016795-p65.AD}	P{R64A11-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
115C08_64A11_SS36255_B	JRC_SS36255_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS36255|JRC_SS36255	FlyLightLarvalCNS:SS36255	P{VT016795-p65.AD}	P{R64A11-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
115D01_34A11_SS45142_A	JRC_SS45142_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS45142|JRC_SS45142	FlyLightLarvalCNS:SS45142	P{VT019792-p65.AD}	P{R34A11-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
115D01_34A11_SS45142_B	JRC_SS45142_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS45142|JRC_SS45142	FlyLightLarvalCNS:SS45142	P{VT019792-p65.AD}	P{R34A11-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
115E03_22E12_SS01953_A	JRC_SS01953_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS01953|JRC_SS01953	FlyLightLarvalCNS:SS01953	P{VT026342-p65.AD}	P{R22E12-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
115E03_22E12_SS01953_B	JRC_SS01953_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS01953|JRC_SS01953	FlyLightLarvalCNS:SS01953	P{VT026342-p65.AD}	P{R22E12-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
115E03_22E12_SS01953_C	JRC_SS01953_L3CNS_C	larval central nervous system	L3 CNS template - Wood2018_c	SS01953|JRC_SS01953	FlyLightLarvalCNS:SS01953	P{VT026342-p65.AD}	P{R22E12-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
115E03_25E05_SS04065_A	JRC_SS04065_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS04065|JRC_SS04065	FlyLightLarvalCNS:SS04065	P{VT026342-p65.AD}	P{R25E05-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
115E03_25E05_SS04065_B	JRC_SS04065_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS04065|JRC_SS04065	FlyLightLarvalCNS:SS04065	P{VT026342-p65.AD}	P{R25E05-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
115E07_58F07_SS04311_A	JRC_SS04311_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS04311|JRC_SS04311	FlyLightLarvalCNS:SS04311	P{VT027704-p65.AD}	P{R58F07-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
115E07_58F07_SS04311_B	JRC_SS04311_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS04311|JRC_SS04311	FlyLightLarvalCNS:SS04311	P{VT027704-p65.AD}	P{R58F07-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
115E09_58H06_SS04312_A	JRC_SS04312_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS04312|JRC_SS04312	FlyLightLarvalCNS:SS04312	P{VT027767-p65.AD}	P{R58H06-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
115E09_58H06_SS04312_B	JRC_SS04312_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS04312|JRC_SS04312	FlyLightLarvalCNS:SS04312	P{VT027767-p65.AD}	P{R58H06-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
115E10_25A08_SS27211_A	JRC_SS27211_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS27211|JRC_SS27211	FlyLightLarvalCNS:SS27211	P{VT028270-p65.AD}	P{R25A08-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
115E10_25A08_SS27211_B	JRC_SS27211_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS27211|JRC_SS27211	FlyLightLarvalCNS:SS27211	P{VT028270-p65.AD}	P{R25A08-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
115E11_105F02_SS36219_A	JRC_SS36219_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS36219|JRC_SS36219	FlyLightLarvalCNS:SS36219	P{VT028445-p65.AD}	P{VT055827-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
115E11_105F02_SS36219_B	JRC_SS36219_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS36219|JRC_SS36219	FlyLightLarvalCNS:SS36219	P{VT028445-p65.AD}	P{VT055827-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
115F05_110B08_SS25888_A	JRC_SS25888_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS25888|JRC_SS25888	FlyLightLarvalCNS:SS25888	P{VT031084-p65.AD}	P{VT020610-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
115F05_110B08_SS25888_B	JRC_SS25888_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS25888|JRC_SS25888	FlyLightLarvalCNS:SS25888	P{VT031084-p65.AD}	P{VT020610-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
115F05_125D06_SS27223_A	JRC_SS27223_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS27223|JRC_SS27223	FlyLightLarvalCNS:SS27223	P{VT031084-p65.AD}	P{VT008135-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
115F05_125D06_SS27223_B	JRC_SS27223_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS27223|JRC_SS27223	FlyLightLarvalCNS:SS27223	P{VT031084-p65.AD}	P{VT008135-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
115F05_37G11_SS27227_A	JRC_SS27227_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS27227|JRC_SS27227	FlyLightLarvalCNS:SS27227	P{VT031084-p65.AD}	P{R37G11-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
115F05_37G11_SS27227_B	JRC_SS27227_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS27227|JRC_SS27227	FlyLightLarvalCNS:SS27227	P{VT031084-p65.AD}	P{R37G11-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
115F05_77A01_SS25890_A	JRC_SS25890_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS25890|JRC_SS25890	FlyLightLarvalCNS:SS25890	P{VT031084-p65.AD}	P{R77A01-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
115F05_77A01_SS25890_B	JRC_SS25890_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS25890|JRC_SS25890	FlyLightLarvalCNS:SS25890	P{VT031084-p65.AD}	P{R77A01-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
115F08_102A07_SS01982_A	JRC_SS01982_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS01982|JRC_SS01982	FlyLightLarvalCNS:SS01982	P{VT032828-p65.AD}	P{VT043372-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
115F08_102A07_SS01982_B	JRC_SS01982_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS01982|JRC_SS01982	FlyLightLarvalCNS:SS01982	P{VT032828-p65.AD}	P{VT043372-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
115F09_117E06_SS04066_A	JRC_SS04066_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS04066|JRC_SS04066	FlyLightLarvalCNS:SS04066	P{VT033006-p65.AD}	P{VT026661-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
115F09_117E06_SS04066_B	JRC_SS04066_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS04066|JRC_SS04066	FlyLightLarvalCNS:SS04066	P{VT033006-p65.AD}	P{VT026661-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
115F09_53B06_SS01933_A	JRC_SS01933_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS01933|JRC_SS01933	FlyLightLarvalCNS:SS01933	P{VT033006-p65.AD}	P{R53B06-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
115F09_53B06_SS01933_B	JRC_SS01933_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS01933|JRC_SS01933	FlyLightLarvalCNS:SS01933	P{VT033006-p65.AD}	P{R53B06-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
116A03_109D04_SS44119_A	JRC_SS44119_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS44119|JRC_SS44119	FlyLightLarvalCNS:SS44119	P{VT048870-p65.AD}	P{VT002408-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
116A03_109D04_SS44119_B	JRC_SS44119_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS44119|JRC_SS44119	FlyLightLarvalCNS:SS44119	P{VT048870-p65.AD}	P{VT002408-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
