subject_external_db	subject_external_id	relation	pub	object
catmaid_fafb	2349022	is_a	FlyBase:FBrf0246460	adult antennal lobe projection neuron DL3 lPN
catmaid_fafb	2349030	is_a	FlyBase:FBrf0246460	adult antennal lobe projection neuron DL3 lPN
catmaid_fafb	3719	is_a	FlyBase:FBrf0246460	adult antennal lobe projection neuron VA7m lPN
catmaid_fafb	2348022	is_a	FlyBase:FBrf0246460	adult antennal lobe projection neuron VA7m lPN
catmaid_fafb	2352723	is_a	FlyBase:FBrf0246460	adult antennal lobe projection neuron VA7m lPN
catmaid_fafb	2353601	is_a	FlyBase:FBrf0246460	adult antennal lobe projection neuron VA5 lPN
catmaid_fafb	9290368	is_a	FlyBase:FBrf0246460	adult antennal lobe projection neuron VA5 lPN
catmaid_fafb	9900451	is_a	FlyBase:FBrf0246460	adult antennal lobe projection neuron VA5 lPN
catmaid_fafb	4477	is_a	FlyBase:FBrf0246460	adult antennal lobe projection neuron DM5 lPN
catmaid_fafb	2468193	is_a	FlyBase:FBrf0246460	adult antennal lobe projection neuron DM5 lPN
catmaid_fafb	4163773	is_a	FlyBase:FBrf0246460	adult antennal lobe projection neuron DM2 lPN
catmaid_fafb	4164206	is_a	FlyBase:FBrf0246460	adult antennal lobe projection neuron DM2 lPN
catmaid_fafb	734	is_a	FlyBase:FBrf0246460	adult antennal lobe projection neuron DM1 lPN
catmaid_fafb	1811442	is_a	FlyBase:FBrf0246460	adult antennal lobe projection neuron DA1 vPN
catmaid_fafb	2334841	is_a	FlyBase:FBrf0246460	adult antennal lobe projection neuron DA1 vPN
catmaid_fafb	2444645	is_a	FlyBase:FBrf0246460	adult antennal lobe projection neuron DA4l adPN
catmaid_fafb	49026	is_a	FlyBase:FBrf0246460	adult multiglomerular antennal lobe projection neuron adPN
catmaid_fafb	57254	is_a	FlyBase:FBrf0246460	adult multiglomerular antennal lobe projection neuron adPN
catmaid_fafb	57258	is_a	FlyBase:FBrf0246460	adult multiglomerular antennal lobe projection neuron adPN
catmaid_fafb	57266	is_a	FlyBase:FBrf0246460	adult multiglomerular antennal lobe projection neuron adPN
catmaid_fafb	57270	is_a	FlyBase:FBrf0246460	adult multiglomerular antennal lobe projection neuron adPN
catmaid_fafb	57274	is_a	FlyBase:FBrf0246460	adult multiglomerular antennal lobe projection neuron adPN
catmaid_fafb	57278	is_a	FlyBase:FBrf0246460	adult multiglomerular antennal lobe projection neuron adPN
catmaid_fafb	57543	is_a	FlyBase:FBrf0246460	adult multiglomerular antennal lobe projection neuron adPN
catmaid_fafb	73926	is_a	FlyBase:FBrf0246460	adult multiglomerular antennal lobe projection neuron adPN
catmaid_fafb	80008	is_a	FlyBase:FBrf0246460	adult multiglomerular antennal lobe projection neuron adPN
catmaid_fafb	1695556	is_a	FlyBase:FBrf0246460	adult multiglomerular antennal lobe projection neuron adPN
catmaid_fafb	2610846	is_a	FlyBase:FBrf0246460	adult antennal lobe projection neuron VM4 adPN
catmaid_fafb	2321681	is_a	FlyBase:FBrf0246460	adult antennal lobe projection neuron VL2a adPN
catmaid_fafb	27	is_a	FlyBase:FBrf0246460	adult antennal lobe projection neuron DM4 adPN
catmaid_fafb	483289	is_a	FlyBase:FBrf0246460	adult antennal lobe projection neuron DL4 adPN
catmaid_fafb	9589676	is_a	FlyBase:FBrf0246460	adult antennal lobe projection neuron VC4 adPN
catmaid_fafb	11085462	is_a	FlyBase:FBrf0246460	adult antennal lobe projection neuron VC4 adPN
catmaid_fafb	2350853	is_a	FlyBase:FBrf0246460	adult antennal lobe projection neuron DA3 adPN
