subject_id	subject_name	DataSet	relation	object	Curator
VFB_001011hv	MB2ON-156 (L1EM:13046847)	Eschbach2020b	part_of	larval nervous system	cp390
VFB_001011ez	MB2ON-141 (L1EM:4849988)	Eschbach2020b	part_of	larval nervous system	cp390
VFB_001011ke	CN-5 (L1EM:17591442)	Eschbach2020b	part_of	larval nervous system	cp390
VFB_001011gg	MB2ON-144 (L1EM:9424902)	Eschbach2020b	part_of	larval nervous system	cp390
VFB_001011ho	CN-54 (L1EM:12839441)	Eschbach2020b	part_of	larval nervous system	cp390
VFB_001011go	MB2ON-64 (L1EM:10017944)	Eschbach2020b	part_of	larval nervous system	cp390
VFB_001011f6	MB2ON-16 (L1EM:5669107)	Eschbach2020b	part_of	larval nervous system	cp390
VFB_001011f7	MB2ON-76 (L1EM:5771934)	Eschbach2020b	part_of	larval nervous system	cp390
VFB_001011hx	LHN-3 (L1EM:13206239)	Eschbach2020b	part_of	larval nervous system	cp390
VFB_001011fw	MB2ON-62 (L1EM:8357933)	Eschbach2020b	part_of	larval nervous system	cp390
VFB_001011kp	MB2ON-1 (L1EM:19175973)	Eschbach2020b	part_of	larval nervous system	cp390
VFB_001011j6	MB2ON-148 (L1EM:15924717)	Eschbach2020b	part_of	larval nervous system	cp390
VFB_001011j0	MB2ON-113 (L1EM:15612283)	Eschbach2020b	part_of	larval nervous system	cp390
VFB_001011eg	MB2ON-1 (L1EM:4227831)	Eschbach2020b	part_of	larval nervous system	cp390
VFB_001011gb	MB2ON-125 (L1EM:9116228)	Eschbach2020b	part_of	larval nervous system	cp390
VFB_001011e6	CN-55 (L1EM:2628785)	Eschbach2020b	part_of	larval nervous system	cp390
VFB_001011i4	MB2ON-52 (L1EM:13806524)	Eschbach2020b	part_of	larval nervous system	cp390
VFB_001011en	MB2ON-170 (L1EM:4346154)	Eschbach2020b	part_of	larval nervous system	cp390
VFB_001011hj	CN-1 (L1EM:12476851)	Eschbach2020b	part_of	larval nervous system	cp390
VFB_001011i8	MB2ON-25 (L1EM:13953546)	Eschbach2020b	part_of	larval nervous system	cp390
VFB_001011fu	CN-15 (L1EM:8310087)	Eschbach2020b	part_of	larval nervous system	cp390
VFB_001011g8	MB2ON-53 (L1EM:9051960)	Eschbach2020b	part_of	larval nervous system	cp390
VFB_001011et	MB2ON-52 (L1EM:4433960)	Eschbach2020b	part_of	larval nervous system	cp390
VFB_001011fq	CN-58 (L1EM:8069432)	Eschbach2020b	part_of	larval nervous system	cp390
VFB_001011i1	MB2ON-138 (L1EM:13674287)	Eschbach2020b	part_of	larval nervous system	cp390
VFB_001011k7	MB2ON-69 (L1EM:17315288)	Eschbach2020b	part_of	larval nervous system	cp390
VFB_001011ij	MB2ON-232 (L1EM:14329745)	Eschbach2020b	part_of	larval nervous system	cp390
VFB_001011in	MB2ON-133 (L1EM:14495367)	Eschbach2020b	part_of	larval nervous system	cp390
VFB_001011fm	CN-24 (L1EM:7980189)	Eschbach2020b	part_of	larval nervous system	cp390
VFB_001011ei	MB2ON-67 (L1EM:4228105)	Eschbach2020b	part_of	larval nervous system	cp390
VFB_001011ji	MB2ON-17 (L1EM:16405545)	Eschbach2020b	part_of	larval nervous system	cp390
VFB_001011jk	MB2ON-94 (L1EM:16444552)	Eschbach2020b	part_of	larval nervous system	cp390
VFB_001011e5	LHN-8 (L1EM:2439067)	Eschbach2020b	part_of	larval nervous system	cp390
VFB_001011iz	MB2IN-193 (L1EM:15594113)	Eschbach2020b	part_of	larval nervous system	cp390
VFB_001011jo	MB2ON-70 (L1EM:16544462)	Eschbach2020b	part_of	larval nervous system	cp390
VFB_001011gp	MB2ON-154 (L1EM:10262043)	Eschbach2020b	part_of	larval nervous system	cp390
VFB_001011gn	MB2ON-136 (L1EM:9965610)	Eschbach2020b	part_of	larval nervous system	cp390
