filename	label	part_of	Template	synonyms	dbxrefs	AD	DBD	comment
SS37707_117H12_12C11_A	JRC_SS37707_L3CNS_A	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS37707|JRC_SS37707	FlyLightLarvalCNS:SS37707	P{VT034623-p65.AD}	P{R12C11-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS37707_117H12_12C11_B	JRC_SS37707_L3CNS_B	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS37707|JRC_SS37707	FlyLightLarvalCNS:SS37707	P{VT034623-p65.AD}	P{R12C11-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS37710_117H12_128F10_A	JRC_SS37710_L3CNS_A	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS37710|JRC_SS37710	FlyLightLarvalCNS:SS37710	P{VT034623-p65.AD}	P{VT057469-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS37713_117G11_75C05_A	JRC_SS37713_L3CNS_A	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS37713|JRC_SS37713	FlyLightLarvalCNS:SS37713	P{VT031392-p65.AD}	P{R75C05-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS37713_117G11_75C05_B	JRC_SS37713_L3CNS_B	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS37713|JRC_SS37713	FlyLightLarvalCNS:SS37713	P{VT031392-p65.AD}	P{R75C05-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS37735_12C04_12C03_A	JRC_SS37735_L3CNS_A	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS37735|JRC_SS37735	FlyLightLarvalCNS:SS37735	P{R12C04-p65.AD}	P{R12C03-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS37735_12C04_12C03_B	JRC_SS37735_L3CNS_B	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS37735|JRC_SS37735	FlyLightLarvalCNS:SS37735	P{R12C04-p65.AD}	P{R12C03-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS37743_12C04_27A11_A	JRC_SS37743_L3CNS_A	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS37743|JRC_SS37743	FlyLightLarvalCNS:SS37743	P{R12C04-p65.AD}	P{R27A11-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS37743_12C04_27A11_B	JRC_SS37743_L3CNS_B	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS37743|JRC_SS37743	FlyLightLarvalCNS:SS37743	P{R12C04-p65.AD}	P{R27A11-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS37746_12C04_107F07_A	JRC_SS37746_L3CNS_A	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS37746|JRC_SS37746	FlyLightLarvalCNS:SS37746	P{R12C04-p65.AD}	P{VT026700-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS37746_12C04_107F07_B	JRC_SS37746_L3CNS_B	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS37746|JRC_SS37746	FlyLightLarvalCNS:SS37746	P{R12C04-p65.AD}	P{VT026700-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS37747_12C04_18D09_A	JRC_SS37747_L3CNS_A	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS37747|JRC_SS37747	FlyLightLarvalCNS:SS37747	P{R12C04-p65.AD}	P{R18D09-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS37747_12C04_18D09_B	JRC_SS37747_L3CNS_B	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS37747|JRC_SS37747	FlyLightLarvalCNS:SS37747	P{R12C04-p65.AD}	P{R18D09-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS37748_12C04_71D01_A	JRC_SS37748_L3CNS_A	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS37748|JRC_SS37748	FlyLightLarvalCNS:SS37748	P{R12C04-p65.AD}	P{R71D01-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS37748_12C04_71D01_B	JRC_SS37748_L3CNS_B	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS37748|JRC_SS37748	FlyLightLarvalCNS:SS37748	P{R12C04-p65.AD}	P{R71D01-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS37749_12C04_16C05_A	JRC_SS37749_L3CNS_A	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS37749|JRC_SS37749	FlyLightLarvalCNS:SS37749	P{R12C04-p65.AD}	P{R16C05-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS37749_12C04_16C05_B	JRC_SS37749_L3CNS_B	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS37749|JRC_SS37749	FlyLightLarvalCNS:SS37749	P{R12C04-p65.AD}	P{R16C05-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS37764_18C12_37G09_A	JRC_SS37764_L3CNS_A	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS37764|JRC_SS37764	FlyLightLarvalCNS:SS37764	P{R18C12-p65.AD}	P{R37G09-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS37764_18C12_37G09_B	JRC_SS37764_L3CNS_B	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS37764|JRC_SS37764	FlyLightLarvalCNS:SS37764	P{R18C12-p65.AD}	P{R37G09-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS37769_18C12_60F09_A	JRC_SS37769_L3CNS_A	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS37769|JRC_SS37769	FlyLightLarvalCNS:SS37769	P{R18C12-p65.AD}	P{R60F09-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS37769_18C12_60F09_B	JRC_SS37769_L3CNS_B	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS37769|JRC_SS37769	FlyLightLarvalCNS:SS37769	P{R18C12-p65.AD}	P{R60F09-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS38025_82F02_117E01_A	JRC_SS38025_L3CNS_A	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS38025|JRC_SS38025	FlyLightLarvalCNS:SS38025	P{R82F02-p65.AD}	P{VT026013-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS38025_82F02_117E01_B	JRC_SS38025_L3CNS_B	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS38025|JRC_SS38025	FlyLightLarvalCNS:SS38025	P{R82F02-p65.AD}	P{VT026013-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS38026_82F02_121B02_A	JRC_SS38026_L3CNS_A	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS38026|JRC_SS38026	FlyLightLarvalCNS:SS38026	P{R82F02-p65.AD}	P{VT037213-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS38026_82F02_121B02_B	JRC_SS38026_L3CNS_B	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS38026|JRC_SS38026	FlyLightLarvalCNS:SS38026	P{R82F02-p65.AD}	P{VT037213-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS38038_118A01_117E07_A	JRC_SS38038_L3CNS_A	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS38038|JRC_SS38038	FlyLightLarvalCNS:SS38038	P{VT036267-p65.AD}	P{VT026665-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS38038_118A01_117E07_B	JRC_SS38038_L3CNS_B	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS38038|JRC_SS38038	FlyLightLarvalCNS:SS38038	P{VT036267-p65.AD}	P{VT026665-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS38046_118A09_117H12_A	JRC_SS38046_L3CNS_A	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS38046|JRC_SS38046	FlyLightLarvalCNS:SS38046	P{VT037553-p65.AD}	P{VT034623-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS38046_118A09_117H12_B	JRC_SS38046_L3CNS_B	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS38046|JRC_SS38046	FlyLightLarvalCNS:SS38046	P{VT037553-p65.AD}	P{VT034623-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS38047_118A09_127C07_A	JRC_SS38047_L3CNS_A	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS38047|JRC_SS38047	FlyLightLarvalCNS:SS38047	P{VT037553-p65.AD}	P{VT037862-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS38047_118A09_127C07_B	JRC_SS38047_L3CNS_B	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS38047|JRC_SS38047	FlyLightLarvalCNS:SS38047	P{VT037553-p65.AD}	P{VT037862-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS38049_118A09_49C01_A	JRC_SS38049_L3CNS_A	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS38049|JRC_SS38049	FlyLightLarvalCNS:SS38049	P{VT037553-p65.AD}	P{R49C01-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS38049_118A09_49C01_B	JRC_SS38049_L3CNS_B	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS38049|JRC_SS38049	FlyLightLarvalCNS:SS38049	P{VT037553-p65.AD}	P{R49C01-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS38054_117H04_37G11_A	JRC_SS38054_L3CNS_A	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS38054|JRC_SS38054	FlyLightLarvalCNS:SS38054	P{VT032900-p65.AD}	P{R37G11-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS38054_117H04_37G11_B	JRC_SS38054_L3CNS_B	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS38054|JRC_SS38054	FlyLightLarvalCNS:SS38054	P{VT032900-p65.AD}	P{R37G11-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS38064_119A11_14E05_A	JRC_SS38064_L3CNS_A	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS38064|JRC_SS38064	FlyLightLarvalCNS:SS38064	P{VT061917-p65.AD}	P{R14E05-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS38064_119A11_14E05_B	JRC_SS38064_L3CNS_B	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS38064|JRC_SS38064	FlyLightLarvalCNS:SS38064	P{VT061917-p65.AD}	P{R14E05-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS38101_93D09_114B02_A	JRC_SS38101_L3CNS_A	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS38101|JRC_SS38101	FlyLightLarvalCNS:SS38101	P{R93D09-p65.AD}	P{VT043158-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS38101_93D09_114B02_B	JRC_SS38101_L3CNS_B	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS38101|JRC_SS38101	FlyLightLarvalCNS:SS38101	P{R93D09-p65.AD}	P{VT043158-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS38393_116C12_70C11_A	JRC_SS38393_L3CNS_A	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS38393|JRC_SS38393	FlyLightLarvalCNS:SS38393	P{VT001426-p65.AD}	P{R70C11-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS38393_116C12_70C11_B	JRC_SS38393_L3CNS_B	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS38393|JRC_SS38393	FlyLightLarvalCNS:SS38393	P{VT001426-p65.AD}	P{R70C11-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS38399_65H09_108H11_A	JRC_SS38399_L3CNS_A	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS38399|JRC_SS38399	FlyLightLarvalCNS:SS38399	P{R65H09-p65.AD}	P{VT050238-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS38399_65H09_108H11_B	JRC_SS38399_L3CNS_B	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS38399|JRC_SS38399	FlyLightLarvalCNS:SS38399	P{R65H09-p65.AD}	P{VT050238-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS38404_65H09_76G11_A	JRC_SS38404_L3CNS_A	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS38404|JRC_SS38404	FlyLightLarvalCNS:SS38404	P{R65H09-p65.AD}	P{R76G11-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS38404_65H09_76G11_B	JRC_SS38404_L3CNS_B	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS38404|JRC_SS38404	FlyLightLarvalCNS:SS38404	P{R65H09-p65.AD}	P{R76G11-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS38410_91F03_107F01_A	JRC_SS38410_L3CNS_A	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS38410|JRC_SS38410	FlyLightLarvalCNS:SS38410	P{R91F03-p65.AD}	P{VT026035-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS38410_91F03_107F01_B	JRC_SS38410_L3CNS_B	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS38410|JRC_SS38410	FlyLightLarvalCNS:SS38410	P{R91F03-p65.AD}	P{VT026035-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS38411_91F03_118F11_A	JRC_SS38411_L3CNS_A	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS38411|JRC_SS38411	FlyLightLarvalCNS:SS38411	P{R91F03-p65.AD}	P{VT049977-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS38411_91F03_118F11_B	JRC_SS38411_L3CNS_B	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS38411|JRC_SS38411	FlyLightLarvalCNS:SS38411	P{R91F03-p65.AD}	P{VT049977-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS38412_91F03_42E06_A	JRC_SS38412_L3CNS_A	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS38412|JRC_SS38412	FlyLightLarvalCNS:SS38412	P{R91F03-p65.AD}	P{R42E06-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS38412_91F03_42E06_B	JRC_SS38412_L3CNS_B	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS38412|JRC_SS38412	FlyLightLarvalCNS:SS38412	P{R91F03-p65.AD}	P{R42E06-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS38417_91F03_12C03_A	JRC_SS38417_L3CNS_A	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS38417|JRC_SS38417	FlyLightLarvalCNS:SS38417	P{R91F03-p65.AD}	P{R12C03-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS38417_91F03_12C03_B	JRC_SS38417_L3CNS_B	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS38417|JRC_SS38417	FlyLightLarvalCNS:SS38417	P{R91F03-p65.AD}	P{R12C03-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS38420_93D09_116H06_A	JRC_SS38420_L3CNS_A	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS38420|JRC_SS38420	FlyLightLarvalCNS:SS38420	P{R93D09-p65.AD}	P{VT013618-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS38429_93D09_64B11_A	JRC_SS38429_L3CNS_A	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS38429|JRC_SS38429	FlyLightLarvalCNS:SS38429	P{R93D09-p65.AD}	P{R64B11-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS38429_93D09_64B11_B	JRC_SS38429_L3CNS_B	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS38429|JRC_SS38429	FlyLightLarvalCNS:SS38429	P{R93D09-p65.AD}	P{R64B11-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS42123_40B01_94E10_A	JRC_SS42123_L3CNS_A	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS42123|JRC_SS42123	FlyLightLarvalCNS:SS42123	P{R40B01-p65.AD}	P{R94E10-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS42123_40B01_94E10_B	JRC_SS42123_L3CNS_B	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS42123|JRC_SS42123	FlyLightLarvalCNS:SS42123	P{R40B01-p65.AD}	P{R94E10-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS42126_40B01_21B02_A	JRC_SS42126_L3CNS_A	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS42126|JRC_SS42126	FlyLightLarvalCNS:SS42126	P{R40B01-p65.AD}	P{R21B02-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS42126_40B01_21B02_B	JRC_SS42126_L3CNS_B	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS42126|JRC_SS42126	FlyLightLarvalCNS:SS42126	P{R40B01-p65.AD}	P{R21B02-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS42153_38B03_106H09_A	JRC_SS42153_L3CNS_A	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS42153|JRC_SS42153	FlyLightLarvalCNS:SS42153	P{R38B03-p65.AD}	P{VT016127-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS42508_82F02_105A10_A	JRC_SS42508_L3CNS_A	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS42508|JRC_SS42508	FlyLightLarvalCNS:SS42508	P{R82F02-p65.AD}	P{VT044166-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS42508_82F02_105A10_B	JRC_SS42508_L3CNS_B	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS42508|JRC_SS42508	FlyLightLarvalCNS:SS42508	P{R82F02-p65.AD}	P{VT044166-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS42519_120H09_101E11_A	JRC_SS42519_L3CNS_A	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS42519|JRC_SS42519	FlyLightLarvalCNS:SS42519	P{VT031495-p65.AD}	P{VT033647-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS42519_120H09_101E11_B	JRC_SS42519_L3CNS_B	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS42519|JRC_SS42519	FlyLightLarvalCNS:SS42519	P{VT031495-p65.AD}	P{VT033647-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS42527_52E12_101E11_A	JRC_SS42527_L3CNS_A	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS42527|JRC_SS42527	FlyLightLarvalCNS:SS42527	P{R52E12-p65.AD}	P{VT033647-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS42527_52E12_101E11_B	JRC_SS42527_L3CNS_B	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS42527|JRC_SS42527	FlyLightLarvalCNS:SS42527	P{R52E12-p65.AD}	P{VT033647-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS42540_48G06_100C02_A	JRC_SS42540_L3CNS_A	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS42540|JRC_SS42540	FlyLightLarvalCNS:SS42540	P{R48G06-p65.AD}	P{VT005008-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS42540_48G06_100C02_B	JRC_SS42540_L3CNS_B	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS42540|JRC_SS42540	FlyLightLarvalCNS:SS42540	P{R48G06-p65.AD}	P{VT005008-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS42850_103C02_58E07_A	JRC_SS42850_L3CNS_A	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS42850|JRC_SS42850	FlyLightLarvalCNS:SS42850	P{VT002055-p65.AD}	P{R58E07-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS42850_103C02_58E07_B	JRC_SS42850_L3CNS_B	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS42850|JRC_SS42850	FlyLightLarvalCNS:SS42850	P{VT002055-p65.AD}	P{R58E07-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS42865_115D01_72G06_A	JRC_SS42865_L3CNS_A	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS42865|JRC_SS42865	FlyLightLarvalCNS:SS42865	P{VT019792-p65.AD}	P{R72G06-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS42865_115D01_72G06_B	JRC_SS42865_L3CNS_B	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS42865|JRC_SS42865	FlyLightLarvalCNS:SS42865	P{VT019792-p65.AD}	P{R72G06-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS42895_109E04_105A10_A	JRC_SS42895_L3CNS_A	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS42895|JRC_SS42895	FlyLightLarvalCNS:SS42895	P{VT006477-p65.AD}	P{VT044166-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS42895_109E04_105A10_B	JRC_SS42895_L3CNS_B	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS42895|JRC_SS42895	FlyLightLarvalCNS:SS42895	P{VT006477-p65.AD}	P{VT044166-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS42911_110F04_102F12_A	JRC_SS42911_L3CNS_A	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS42911|JRC_SS42911	FlyLightLarvalCNS:SS42911	P{VT029785-p65.AD}	P{VT050279-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS42911_110F04_102F12_B	JRC_SS42911_L3CNS_B	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS42911|JRC_SS42911	FlyLightLarvalCNS:SS42911	P{VT029785-p65.AD}	P{VT050279-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS43214_119G03_100C02_A	JRC_SS43214_L3CNS_A	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS43214|JRC_SS43214	FlyLightLarvalCNS:SS43214	P{VT008159-p65.AD}	P{VT005008-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS43214_119G03_100C02_B	JRC_SS43214_L3CNS_B	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS43214|JRC_SS43214	FlyLightLarvalCNS:SS43214	P{VT008159-p65.AD}	P{VT005008-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS43223_120D04_124A10_A	JRC_SS43223_L3CNS_A	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS43223|JRC_SS43223	FlyLightLarvalCNS:SS43223	P{VT021367-p65.AD}	P{VT002856-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS43223_120D04_124A10_B	JRC_SS43223_L3CNS_B	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS43223|JRC_SS43223	FlyLightLarvalCNS:SS43223	P{VT021367-p65.AD}	P{VT002856-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
SS43708_122A03_39H04_A	JRC_SS43708_L3CNS_A	embryonic/larval central nervous system	L1_larval_CNS_ssTEM_4_Cardona4Janelia_c	SS43708|JRC_SS43708	FlyLightLarvalCNS:SS43708	P{VT049479-p65.AD}	P{R39H04-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release.
