filename	label	is_a	part_of	dbxrefs	comment
1605864211	ORN_DL3_R - 1605864211	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1605864211	tracing status-Leaves, cropped-True
1641259252	ORN_DL3_R - 1641259252	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1641259252	tracing status-Leaves, cropped-True
5813133404	ORN_DL3_R - 5813133404	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:5813133404	tracing status-Leaves, cropped-True
1641255096	ORN_DL3_L - 1641255096	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1641255096	tracing status-Leaves, cropped-True
1671961938	ORN_DL3_R - 1671961938	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1671961938	tracing status-Leaves, cropped-True
1671603266	ORN_DL3_L - 1671603266	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1671603266	tracing status-Leaves, cropped-True
1605190412	ORN_DL3_L - 1605190412	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1605190412	tracing status-Leaves, cropped-True
1605864432	ORN_DL3_R - 1605864432	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1605864432	tracing status-Leaves, cropped-True
1671966229	ORN_DL3_L - 1671966229	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1671966229	tracing status-Leaves, cropped-True
1701960710	ORN_DL3_R - 1701960710	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1701960710	tracing status-Leaves, cropped-True
1672298153	ORN_DL3_R - 1672298153	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1672298153	tracing status-Leaves, cropped-True
1639921179	ORN_DL3_L - 1639921179	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1639921179	tracing status-Leaves, cropped-True
1671944099	ORN_DL3_L - 1671944099	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1671944099	tracing status-Leaves, cropped-True
1670631838	ORN_DL3_L - 1670631838	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1670631838	tracing status-Leaves, cropped-True
1605864308	ORN_DL3_R - 1605864308	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1605864308	tracing status-Leaves, cropped-True
1637983203	ORN_DL3 - 1637983203	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1637983203	tracing status-Leaves, cropped-True
5901204637	ORN_DL3_R - 5901204637	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:5901204637	tracing status-Leaves, cropped-True
1670411672	ORN_DL4_L - 1670411672	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1670411672	tracing status-Leaves, cropped-True
1605863963	ORN_DL4_L - 1605863963	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1605863963	tracing status-Leaves, cropped-True
1605863918	ORN_DL4_L - 1605863918	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1605863918	tracing status-Leaves, cropped-True
1670748385	ORN_DL4_L - 1670748385	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1670748385	tracing status-Leaves, cropped-True
1670934131	ORN_DL4_L - 1670934131	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1670934131	tracing status-Leaves, cropped-True
1670286505	ORN_DL4_L - 1670286505	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1670286505	tracing status-Leaves, cropped-True
1605864014	ORN_DL4_L - 1605864014	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1605864014	tracing status-Leaves, cropped-True
1670938437	ORN_DL4_L - 1670938437	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1670938437	tracing status-Leaves, cropped-True
1670942575	ORN_DL4_R - 1670942575	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1670942575	tracing status-Leaves, cropped-True
1702647113	ORN_DL4_R - 1702647113	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1702647113	tracing status-Leaves, cropped-True
1640585539	ORN_DL4_R - 1640585539	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1640585539	tracing status-Leaves, cropped-True
1670623474	ORN_DL4_L - 1670623474	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1670623474	tracing status-Leaves, cropped-True
1671616495	ORN_DL4_R - 1671616495	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1671616495	tracing status-Leaves, cropped-True
1605522829	ORN_DL4_L - 1605522829	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1605522829	tracing status-Leaves, cropped-True
5901206814	ORN_DL4_L - 5901206814	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:5901206814	tracing status-Leaves, cropped-True
1639925359	ORN_DL4_R - 1639925359	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1639925359	tracing status-Leaves, cropped-True
1670623318	ORN_DL4_L - 1670623318	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1670623318	tracing status-Leaves, cropped-True
1671625238	ORN_DL4_R - 1671625238	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1671625238	tracing status-Leaves, cropped-True
1639588904	ORN_DL4_L - 1639588904	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1639588904	tracing status-Leaves, cropped-True
1639579954	ORN_DL4_R - 1639579954	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1639579954	tracing status-Leaves, cropped-True
1639588874	ORN_DL4_L - 1639588874	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1639588874	tracing status-Leaves, cropped-True
1671283826	ORN_DL4_R - 1671283826	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1671283826	tracing status-Leaves, cropped-True
1670934229	ORN_DL4_L - 1670934229	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1670934229	tracing status-Leaves, cropped-True
1670938446	ORN_DL4_R - 1670938446	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1670938446	tracing status-Leaves, cropped-True
1640926495	ORN_DL4_R - 1640926495	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1640926495	tracing status-Leaves, cropped-True
5901210175	ORN_DL4_R - 5901210175	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:5901210175	tracing status-Leaves, cropped-True
1670761442	ORN_DL4_L - 1670761442	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1670761442	tracing status-Leaves, cropped-True
1671271189	ORN_DL4_R - 1671271189	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1671271189	tracing status-Leaves, cropped-True
1671271225	ORN_DL4_L - 1671271225	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1671271225	tracing status-Leaves, cropped-True
1702301695	ORN_DL4_R - 1702301695	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1702301695	tracing status-Leaves, cropped-True
1671270988	ORN_DL4_R - 1671270988	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1671270988	tracing status-Leaves, cropped-True
1733176434	ORN_DL4_L - 1733176434	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1733176434	tracing status-Leaves, cropped-True
1671270646	ORN_DL4_R - 1671270646	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1671270646	tracing status-Leaves, cropped-True
1670618642	ORN_DL4_L - 1670618642	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1670618642	tracing status-Leaves, cropped-True
1670934124	ORN_DL4_R - 1670934124	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1670934124	tracing status-Leaves, cropped-True
1671621020	ORN_DL4_L - 1671621020	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1671621020	tracing status-Leaves, cropped-True
1671616310	ORN_DL4_R - 1671616310	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1671616310	tracing status-Leaves, cropped-True
1670938273	ORN_DL4_L - 1670938273	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1670938273	tracing status-Leaves, cropped-True
5901204861	ORN_DL4_L - 5901204861	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:5901204861	tracing status-Leaves, cropped-True
1671625304	ORN_DL4_R - 1671625304	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1671625304	tracing status-Leaves, cropped-True
5901195764	ORN_DL4_L - 5901195764	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:5901195764	tracing status-Leaves, cropped-True
1671283628	ORN_DL4_R - 1671283628	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1671283628	tracing status-Leaves, cropped-True
1640257586	ORN_DL4_L - 1640257586	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1640257586	tracing status-Leaves, cropped-True
1605190560	ORN_DL4_L - 1605190560	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1605190560	tracing status-Leaves, cropped-True
1671275383	ORN_DL4 - 1671275383	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1671275383	tracing status-Leaves, cropped-True
1670286643	ORN_DL4_L - 1670286643	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1670286643	tracing status-Leaves, cropped-True
1671271059	ORN_DL4_R - 1671271059	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1671271059	tracing status-Leaves, cropped-True
1670286565	ORN_DL4_L - 1670286565	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1670286565	tracing status-Leaves, cropped-True
1671620573	ORN_DL4_R - 1671620573	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1671620573	tracing status-Leaves, cropped-True
1671616374	ORN_DL4_R - 1671616374	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1671616374	tracing status-Leaves, cropped-True
1671275020	ORN_DL4_R - 1671275020	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1671275020	tracing status-Leaves, cropped-True
1703000805	ORN_DL4_R - 1703000805	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1703000805	tracing status-Leaves, cropped-True
1639921133	ORN_DL4_L - 1639921133	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1639921133	tracing status-Leaves, cropped-True
1636557945	ORN_DL4_R - 1636557945	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1636557945	tracing status-Leaves, cropped-True
1671616397	ORN_DL4_L - 1671616397	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1671616397	tracing status-Leaves, cropped-True
1670290840	ORN_DL4_L - 1670290840	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1670290840	tracing status-Leaves, cropped-True
1701965099	ORN_DL4_R - 1701965099	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1701965099	tracing status-Leaves, cropped-True
1671279391	ORN_DL4 - 1671279391	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1671279391	tracing status-Leaves, cropped-True
1670290830	ORN_DL4_L - 1670290830	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1670290830	tracing status-Leaves, cropped-True
1669716903	ORN_DL5_L - 1669716903	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1669716903	tracing status-Leaves, cropped-True
1639593146	ORN_DL5_R - 1639593146	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1639593146	tracing status-Leaves, cropped-True
1640279391	ORN_DL5_R - 1640279391	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1640279391	tracing status-Leaves, cropped-True
1574159751	ORN_DL5_R - 1574159751	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1574159751	tracing status-Leaves, cropped-True
1605190291	ORN_DL5_L - 1605190291	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1605190291	tracing status-Leaves, cropped-True
1575170425	ORN_DL5_L - 1575170425	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1575170425	tracing status-Leaves, cropped-True
1574164298	ORN_DL5_L - 1574164298	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1574164298	tracing status-Leaves, cropped-True
1670269656	ORN_DL5_R - 1670269656	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1670269656	tracing status-Leaves, cropped-True
1605194516	ORN_DL5_L - 1605194516	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1605194516	tracing status-Leaves, cropped-True
1605523130	ORN_DL5_R - 1605523130	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1605523130	tracing status-Leaves, cropped-True
1605190625	ORN_DL5_R - 1605190625	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1605190625	tracing status-Leaves, cropped-True
1669621744	ORN_DL5_R - 1669621744	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1669621744	tracing status-Leaves, cropped-True
1639925326	ORN_DL5_R - 1639925326	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1639925326	tracing status-Leaves, cropped-True
1605864018	ORN_DL5_L - 1605864018	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1605864018	tracing status-Leaves, cropped-True
1604858244	ORN_DL5_L - 1604858244	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1604858244	tracing status-Leaves, cropped-True
1639252213	ORN_DL5_R - 1639252213	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1639252213	tracing status-Leaves, cropped-True
1669721441	ORN_DL5_L - 1669721441	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1669721441	tracing status-Leaves, cropped-True
1636557601	ORN_DL5_R - 1636557601	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1636557601	tracing status-Leaves, cropped-True
1640050851	ORN_DL5_L - 1640050851	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1640050851	tracing status-Leaves, cropped-True
1669933011	ORN_DL5_L - 1669933011	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1669933011	tracing status-Leaves, cropped-True
1605186410	ORN_DL5_R - 1605186410	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1605186410	tracing status-Leaves, cropped-True
1605205438	ORN_DL5_R - 1605205438	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1605205438	tracing status-Leaves, cropped-True
1605190489	ORN_DL5_L - 1605190489	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1605190489	tracing status-Leaves, cropped-True
1669716934	ORN_DL5_L - 1669716934	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1669716934	tracing status-Leaves, cropped-True
1605186174	ORN_DL5_L - 1605186174	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1605186174	tracing status-Leaves, cropped-True
1605186300	ORN_DL5_L - 1605186300	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1605186300	tracing status-Leaves, cropped-True
1669021944	ORN_DL5_L - 1669021944	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1669021944	tracing status-Leaves, cropped-True
1604858301	ORN_DL5_L - 1604858301	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1604858301	tracing status-Leaves, cropped-True
1669725839	ORN_DL5_L - 1669725839	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1669725839	tracing status-Leaves, cropped-True
1669928799	ORN_DL5_R - 1669928799	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1669928799	tracing status-Leaves, cropped-True
1670264761	ORN_DL5 - 1670264761	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1670264761	tracing status-Leaves, cropped-True
1670610554	ORN_DL5 - 1670610554	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1670610554	tracing status-Leaves, cropped-True
1669730156	ORN_DL5_L - 1669730156	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1669730156	tracing status-Leaves, cropped-True
1574159997	ORN_DL5_R - 1574159997	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1574159997	tracing status-Leaves, cropped-True
1670260748	ORN_DL5 - 1670260748	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1670260748	tracing status-Leaves, cropped-True
1701312982	ORN_DL5 - 1701312982	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1701312982	tracing status-Leaves, cropped-True
1605203628	ORN_DL5_L - 1605203628	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1605203628	tracing status-Leaves, cropped-True
1670960408	ORN_DL5 - 1670960408	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1670960408	tracing status-Leaves, cropped-True
1636247688	ORN_DL5 - 1636247688	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1636247688	tracing status-Leaves, cropped-True
1636221240	ORN_DM1_L - 1636221240	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1636221240	tracing status-Leaves, cropped-True
1635884589	ORN_DM1_R - 1635884589	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1635884589	tracing status-Leaves, cropped-True
1667251907	ORN_DM1_R - 1667251907	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1667251907	tracing status-Leaves, cropped-True
1666914962	ORN_DM1_L - 1666914962	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1666914962	tracing status-Leaves, cropped-True
1666914948	ORN_DM1_R - 1666914948	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1666914948	tracing status-Leaves, cropped-True
1666915045	ORN_DM1_R - 1666915045	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1666915045	tracing status-Leaves, cropped-True
