object	relation	subject_id	subject_name
right side of organism	has_soma_location	VFB_001027m5	neuron 99843 (FANC:493703)
adult peripheral nervous system	overlaps	VFB_001027m7	neuron 99206 (FANC:493735)
adult ventral nerve cord	overlaps	VFB_001027m7	neuron 99206 (FANC:493735)
right side of organism	has_soma_location	VFB_001027m7	neuron 99206 (FANC:493735)
adult peripheral nervous system	overlaps	VFB_001027ma	neuron 99467 (FANC:493784)
adult ventral nerve cord	overlaps	VFB_001027ma	neuron 99467 (FANC:493784)
right side of organism	has_soma_location	VFB_001027ma	neuron 99467 (FANC:493784)
adult peripheral nervous system	overlaps	VFB_001027mf	neuron 99979 (FANC:493865)
adult ventral nerve cord	overlaps	VFB_001027mf	neuron 99979 (FANC:493865)
right side of organism	has_soma_location	VFB_001027mf	neuron 99979 (FANC:493865)
adult peripheral nervous system	overlaps	VFB_001027mg	neuron 99348 (FANC:493881)
adult ventral nerve cord	overlaps	VFB_001027mg	neuron 99348 (FANC:493881)
right side of organism	has_soma_location	VFB_001027mg	neuron 99348 (FANC:493881)
adult peripheral nervous system	overlaps	VFB_001027mi	neuron 100630 (FANC:493913)
adult ventral nerve cord	overlaps	VFB_001027mi	neuron 100630 (FANC:493913)
right side of organism	has_soma_location	VFB_001027mi	neuron 100630 (FANC:493913)
adult peripheral nervous system	overlaps	VFB_001027mk	neuron 102806 (FANC:493945)
adult ventral nerve cord	overlaps	VFB_001027mk	neuron 102806 (FANC:493945)
right side of organism	has_soma_location	VFB_001027mk	neuron 102806 (FANC:493945)
adult peripheral nervous system	overlaps	VFB_001027mm	neuron 100890 (FANC:493977)
adult ventral nerve cord	overlaps	VFB_001027mm	neuron 100890 (FANC:493977)
right side of organism	has_soma_location	VFB_001027mm	neuron 100890 (FANC:493977)
adult peripheral nervous system	overlaps	VFB_001027mo	neuron 99867 (FANC:494009)
adult ventral nerve cord	overlaps	VFB_001027mo	neuron 99867 (FANC:494009)
right side of organism	has_soma_location	VFB_001027mo	neuron 99867 (FANC:494009)
adult peripheral nervous system	overlaps	VFB_001027mq	neuron 99745 (FANC:494048)
adult ventral nerve cord	overlaps	VFB_001027mq	neuron 99745 (FANC:494048)
right side of organism	has_soma_location	VFB_001027mq	neuron 99745 (FANC:494048)
adult peripheral nervous system	overlaps	VFB_001027mt	neuron 100006 (FANC:494098)
adult ventral nerve cord	overlaps	VFB_001027mt	neuron 100006 (FANC:494098)
right side of organism	has_soma_location	VFB_001027mt	neuron 100006 (FANC:494098)
adult peripheral nervous system	overlaps	VFB_001027mw	neuron 99367 (FANC:494149)
adult ventral nerve cord	overlaps	VFB_001027mw	neuron 99367 (FANC:494149)
right side of organism	has_soma_location	VFB_001027mw	neuron 99367 (FANC:494149)
adult peripheral nervous system	overlaps	VFB_001027my	neuron 100648 (FANC:494187)
adult ventral nerve cord	overlaps	VFB_001027my	neuron 100648 (FANC:494187)
right side of organism	has_soma_location	VFB_001027my	neuron 100648 (FANC:494187)
adult peripheral nervous system	overlaps	VFB_001027mz	neuron 102694 (FANC:494204)
adult ventral nerve cord	overlaps	VFB_001027mz	neuron 102694 (FANC:494204)
right side of organism	has_soma_location	VFB_001027mz	neuron 102694 (FANC:494204)
adult peripheral nervous system	overlaps	VFB_001027n0	neuron 100780 (FANC:494220)
adult ventral nerve cord	overlaps	VFB_001027n0	neuron 100780 (FANC:494220)
right side of organism	has_soma_location	VFB_001027n0	neuron 100780 (FANC:494220)
adult peripheral nervous system	overlaps	VFB_001027n3	neuron 99890 (FANC:494274)
adult ventral nerve cord	overlaps	VFB_001027n3	neuron 99890 (FANC:494274)
right side of organism	has_soma_location	VFB_001027n3	neuron 99890 (FANC:494274)
adult peripheral nervous system	overlaps	VFB_001027n9	neuron 99764 (FANC:494394)
adult ventral nerve cord	overlaps	VFB_001027n9	neuron 99764 (FANC:494394)
right side of organism	has_soma_location	VFB_001027n9	neuron 99764 (FANC:494394)
adult peripheral nervous system	overlaps	VFB_001027nc	neuron 100790 (FANC:494446)
adult ventral nerve cord	overlaps	VFB_001027nc	neuron 100790 (FANC:494446)
right side of organism	has_soma_location	VFB_001027nc	neuron 100790 (FANC:494446)
adult peripheral nervous system	overlaps	VFB_001027nd	neuron 99517 (FANC:494467)
adult ventral nerve cord	overlaps	VFB_001027nd	neuron 99517 (FANC:494467)
right side of organism	has_soma_location	VFB_001027nd	neuron 99517 (FANC:494467)
adult peripheral nervous system	overlaps	VFB_001027nh	neuron 99902 (FANC:494548)
adult ventral nerve cord	overlaps	VFB_001027nh	neuron 99902 (FANC:494548)
right side of organism	has_soma_location	VFB_001027nh	neuron 99902 (FANC:494548)
adult peripheral nervous system	overlaps	VFB_001027nk	neuron 100032 (FANC:494603)
adult ventral nerve cord	overlaps	VFB_001027nk	neuron 100032 (FANC:494603)
right side of organism	has_soma_location	VFB_001027nk	neuron 100032 (FANC:494603)
adult peripheral nervous system	overlaps	VFB_001027np	neuron 99651 (FANC:494695)
adult ventral nerve cord	overlaps	VFB_001027np	neuron 99651 (FANC:494695)
right side of organism	has_soma_location	VFB_001027np	neuron 99651 (FANC:494695)
adult peripheral nervous system	overlaps	VFB_001027nr	neuron 100675 (FANC:494728)
adult ventral nerve cord	overlaps	VFB_001027nr	neuron 100675 (FANC:494728)
right side of organism	has_soma_location	VFB_001027nr	neuron 100675 (FANC:494728)
adult peripheral nervous system	overlaps	VFB_001027nx	neuron 98757 (FANC:495045)
adult ventral nerve cord	overlaps	VFB_001027nx	neuron 98757 (FANC:495045)
right side of organism	has_soma_location	VFB_001027nx	neuron 98757 (FANC:495045)
adult peripheral nervous system	overlaps	VFB_001027o2	neuron 102852 (FANC:495147)
adult ventral nerve cord	overlaps	VFB_001027o2	neuron 102852 (FANC:495147)
right side of organism	has_soma_location	VFB_001027o2	neuron 102852 (FANC:495147)
adult peripheral nervous system	overlaps	VFB_001027o6	neuron 99783 (FANC:495223)
adult ventral nerve cord	overlaps	VFB_001027o6	neuron 99783 (FANC:495223)
right side of organism	has_soma_location	VFB_001027o6	neuron 99783 (FANC:495223)
adult peripheral nervous system	overlaps	VFB_001027oa	neuron 100683 (FANC:495295)
adult ventral nerve cord	overlaps	VFB_001027oa	neuron 100683 (FANC:495295)
right side of organism	has_soma_location	VFB_001027oa	neuron 100683 (FANC:495295)
adult peripheral nervous system	overlaps	VFB_001027oe	neuron 100558 (FANC:495371)
adult ventral nerve cord	overlaps	VFB_001027oe	neuron 100558 (FANC:495371)
right side of organism	has_soma_location	VFB_001027oe	neuron 100558 (FANC:495371)
adult peripheral nervous system	overlaps	VFB_001027oj	neuron 98767 (FANC:495460)
adult ventral nerve cord	overlaps	VFB_001027oj	neuron 98767 (FANC:495460)
right side of organism	has_soma_location	VFB_001027oj	neuron 98767 (FANC:495460)
adult peripheral nervous system	overlaps	VFB_001027os	neuron 99920 (FANC:495609)
adult ventral nerve cord	overlaps	VFB_001027os	neuron 99920 (FANC:495609)
right side of organism	has_soma_location	VFB_001027os	neuron 99920 (FANC:495609)
adult peripheral nervous system	overlaps	VFB_001027ou	neuron 98642 (FANC:495676)
adult ventral nerve cord	overlaps	VFB_001027ou	neuron 98642 (FANC:495676)
right side of organism	has_soma_location	VFB_001027ou	neuron 98642 (FANC:495676)
adult peripheral nervous system	overlaps	VFB_001027oy	neuron 100052 (FANC:495741)
adult ventral nerve cord	overlaps	VFB_001027oy	neuron 100052 (FANC:495741)
right side of organism	has_soma_location	VFB_001027oy	neuron 100052 (FANC:495741)
adult peripheral nervous system	overlaps	VFB_001027p3	neuron 100695 (FANC:495835)
adult ventral nerve cord	overlaps	VFB_001027p3	neuron 100695 (FANC:495835)
right side of organism	has_soma_location	VFB_001027p3	neuron 100695 (FANC:495835)
adult peripheral nervous system	overlaps	VFB_001027p6	neuron 99417 (FANC:495882)
adult ventral nerve cord	overlaps	VFB_001027p6	neuron 99417 (FANC:495882)
right side of organism	has_soma_location	VFB_001027p6	neuron 99417 (FANC:495882)
adult peripheral nervous system	overlaps	VFB_001027pb	neuron 98525 (FANC:495979)
adult ventral nerve cord	overlaps	VFB_001027pb	neuron 98525 (FANC:495979)
right side of organism	has_soma_location	VFB_001027pb	neuron 98525 (FANC:495979)
adult peripheral nervous system	overlaps	VFB_001027pf	neuron 99680 (FANC:496046)
adult ventral nerve cord	overlaps	VFB_001027pf	neuron 99680 (FANC:496046)
right side of organism	has_soma_location	VFB_001027pf	neuron 99680 (FANC:496046)
adult peripheral nervous system	overlaps	VFB_001027ph	Neuron 98656 (FANC:496079)
adult ventral nerve cord	overlaps	VFB_001027ph	Neuron 98656 (FANC:496079)
right side of organism	has_soma_location	VFB_001027ph	Neuron 98656 (FANC:496079)
adult peripheral nervous system	overlaps	VFB_001027pk	neuron 99170 (FANC:496131)
adult ventral nerve cord	overlaps	VFB_001027pk	neuron 99170 (FANC:496131)
right side of organism	has_soma_location	VFB_001027pk	neuron 99170 (FANC:496131)
adult peripheral nervous system	overlaps	VFB_001027pn	neuron 99808 (FANC:496179)
adult ventral nerve cord	overlaps	VFB_001027pn	neuron 99808 (FANC:496179)
right side of organism	has_soma_location	VFB_001027pn	neuron 99808 (FANC:496179)
adult peripheral nervous system	overlaps	VFB_001027pp	neuron 99939 (FANC:496313)
adult ventral nerve cord	overlaps	VFB_001027pp	neuron 99939 (FANC:496313)
right side of organism	has_soma_location	VFB_001027pp	neuron 99939 (FANC:496313)
adult peripheral nervous system	overlaps	VFB_001027pt	neuron 101220 (FANC:496384)
adult ventral nerve cord	overlaps	VFB_001027pt	neuron 101220 (FANC:496384)
right side of organism	has_soma_location	VFB_001027pt	neuron 101220 (FANC:496384)
adult peripheral nervous system	overlaps	VFB_001027py	neuron 99687 (FANC:496466)
adult ventral nerve cord	overlaps	VFB_001027py	neuron 99687 (FANC:496466)
right side of organism	has_soma_location	VFB_001027py	neuron 99687 (FANC:496466)
adult peripheral nervous system	overlaps	VFB_001027q0	neuron 100973 (FANC:496498)
adult ventral nerve cord	overlaps	VFB_001027q0	neuron 100973 (FANC:496498)
right side of organism	has_soma_location	VFB_001027q0	neuron 100973 (FANC:496498)
adult peripheral nervous system	overlaps	VFB_001027q4	neuron 100078 (FANC:496561)
adult ventral nerve cord	overlaps	VFB_001027q4	neuron 100078 (FANC:496561)
right side of organism	has_soma_location	VFB_001027q4	neuron 100078 (FANC:496561)
adult peripheral nervous system	overlaps	VFB_001027q8	neuron 98544 (FANC:496634)
adult ventral nerve cord	overlaps	VFB_001027q8	neuron 98544 (FANC:496634)
right side of organism	has_soma_location	VFB_001027q8	neuron 98544 (FANC:496634)
adult peripheral nervous system	overlaps	VFB_001027qf	neuron 99698 (FANC:496755)
adult ventral nerve cord	overlaps	VFB_001027qf	neuron 99698 (FANC:496755)
right side of organism	has_soma_location	VFB_001027qf	neuron 99698 (FANC:496755)
adult peripheral nervous system	overlaps	VFB_001027qj	neuron 102899 (FANC:496821)
adult ventral nerve cord	overlaps	VFB_001027qj	neuron 102899 (FANC:496821)
right side of organism	has_soma_location	VFB_001027qj	neuron 102899 (FANC:496821)
adult peripheral nervous system	overlaps	VFB_001027qm	neuron 99961 (FANC:496873)
adult ventral nerve cord	overlaps	VFB_001027qm	neuron 99961 (FANC:496873)
right side of organism	has_soma_location	VFB_001027qm	neuron 99961 (FANC:496873)
adult peripheral nervous system	overlaps	VFB_001027qn	neuron 100732 (FANC:496889)
adult ventral nerve cord	overlaps	VFB_001027qn	neuron 100732 (FANC:496889)
right side of organism	has_soma_location	VFB_001027qn	neuron 100732 (FANC:496889)
adult peripheral nervous system	overlaps	VFB_001027qv	neuron 99711 (FANC:497119)
adult ventral nerve cord	overlaps	VFB_001027qv	neuron 99711 (FANC:497119)
right side of organism	has_soma_location	VFB_001027qv	neuron 99711 (FANC:497119)
adult peripheral nervous system	overlaps	VFB_0010287d	neuron 102660 (FANC:513703)
adult ventral nerve cord	overlaps	VFB_0010287d	neuron 102660 (FANC:513703)
right side of organism	has_soma_location	VFB_0010287d	neuron 102660 (FANC:513703)
adult peripheral nervous system	overlaps	VFB_0010287n	neuron 99461 (FANC:513828)
adult ventral nerve cord	overlaps	VFB_0010287n	neuron 99461 (FANC:513828)
right side of organism	has_soma_location	VFB_0010287n	neuron 99461 (FANC:513828)
adult peripheral nervous system	overlaps	VFB_0010287o	neuron 104196 (FANC:513840)
adult ventral nerve cord	overlaps	VFB_0010287o	neuron 104196 (FANC:513840)
right side of organism	has_soma_location	VFB_0010287o	neuron 104196 (FANC:513840)
adult peripheral nervous system	overlaps	VFB_0010287q	neuron 104201 (FANC:513865)
adult ventral nerve cord	overlaps	VFB_0010287q	neuron 104201 (FANC:513865)
right side of organism	has_soma_location	VFB_0010287q	neuron 104201 (FANC:513865)
adult peripheral nervous system	overlaps	VFB_0010287y	neuron 104206 (FANC:513971)
adult ventral nerve cord	overlaps	VFB_0010287y	neuron 104206 (FANC:513971)
right side of organism	has_soma_location	VFB_0010287y	neuron 104206 (FANC:513971)
adult peripheral nervous system	overlaps	VFB_0010287z	neuron 103696 (FANC:513984)
adult ventral nerve cord	overlaps	VFB_0010287z	neuron 103696 (FANC:513984)
right side of organism	has_soma_location	VFB_0010287z	neuron 103696 (FANC:513984)
adult peripheral nervous system	overlaps	VFB_0010288c	neuron 103574 (FANC:514023)
adult ventral nerve cord	overlaps	VFB_0010288c	neuron 103574 (FANC:514023)
right side of organism	has_soma_location	VFB_0010288c	neuron 103574 (FANC:514023)
adult peripheral nervous system	overlaps	VFB_0010288f	neuron 99352 (FANC:514063)
adult ventral nerve cord	overlaps	VFB_0010288f	neuron 99352 (FANC:514063)
right side of organism	has_soma_location	VFB_0010288f	neuron 99352 (FANC:514063)
adult peripheral nervous system	overlaps	VFB_0010288h	neuron 98713 (FANC:514088)
adult ventral nerve cord	overlaps	VFB_0010288h	neuron 98713 (FANC:514088)
right side of organism	has_soma_location	VFB_0010288h	neuron 98713 (FANC:514088)
adult peripheral nervous system	overlaps	VFB_0010288o	neuron 104218 (FANC:514177)
adult ventral nerve cord	overlaps	VFB_0010288o	neuron 104218 (FANC:514177)
right side of organism	has_soma_location	VFB_0010288o	neuron 104218 (FANC:514177)
adult peripheral nervous system	overlaps	VFB_0010288s	neuron 104223 (FANC:514229)
adult ventral nerve cord	overlaps	VFB_0010288s	neuron 104223 (FANC:514229)
right side of organism	has_soma_location	VFB_0010288s	neuron 104223 (FANC:514229)
adult peripheral nervous system	overlaps	VFB_0010288v	neuron 104228 (FANC:514272)
adult ventral nerve cord	overlaps	VFB_0010288v	neuron 104228 (FANC:514272)
right side of organism	has_soma_location	VFB_0010288v	neuron 104228 (FANC:514272)
adult peripheral nervous system	overlaps	VFB_0010289b	neuron 100903 (FANC:514357)
adult ventral nerve cord	overlaps	VFB_0010289b	neuron 100903 (FANC:514357)
right side of organism	has_soma_location	VFB_0010289b	neuron 100903 (FANC:514357)
adult peripheral nervous system	overlaps	VFB_0010289c	neuron 100911 (FANC:514370)
adult ventral nerve cord	overlaps	VFB_0010289c	neuron 100911 (FANC:514370)
right side of organism	has_soma_location	VFB_0010289c	neuron 100911 (FANC:514370)
adult peripheral nervous system	overlaps	VFB_0010289h	neuron 103730 (FANC:514435)
adult ventral nerve cord	overlaps	VFB_0010289h	neuron 103730 (FANC:514435)
right side of organism	has_soma_location	VFB_0010289h	neuron 103730 (FANC:514435)
adult peripheral nervous system	overlaps	VFB_0010289l	neuron 100931 (FANC:514486)
adult ventral nerve cord	overlaps	VFB_0010289l	neuron 100931 (FANC:514486)
right side of organism	has_soma_location	VFB_0010289l	neuron 100931 (FANC:514486)
adult peripheral nervous system	overlaps	VFB_0010289q	neuron 103748 (FANC:514555)
adult ventral nerve cord	overlaps	VFB_0010289q	neuron 103748 (FANC:514555)
right side of organism	has_soma_location	VFB_0010289q	neuron 103748 (FANC:514555)
adult peripheral nervous system	overlaps	VFB_0010289u	neuron 102885 (FANC:514606)
adult ventral nerve cord	overlaps	VFB_0010289u	neuron 102885 (FANC:514606)
right side of organism	has_soma_location	VFB_0010289u	neuron 102885 (FANC:514606)
adult peripheral nervous system	overlaps	VFB_0010289w	neuron 103014 (FANC:514630)
adult ventral nerve cord	overlaps	VFB_0010289w	neuron 103014 (FANC:514630)
right side of organism	has_soma_location	VFB_0010289w	neuron 103014 (FANC:514630)
adult peripheral nervous system	overlaps	VFB_001028a0	neuron 100938 (FANC:514680)
adult ventral nerve cord	overlaps	VFB_001028a0	neuron 100938 (FANC:514680)
right side of organism	has_soma_location	VFB_001028a0	neuron 100938 (FANC:514680)
adult peripheral nervous system	overlaps	VFB_001028a3	neuron 102762 (FANC:514719)
adult ventral nerve cord	overlaps	VFB_001028a3	neuron 102762 (FANC:514719)
right side of organism	has_soma_location	VFB_001028a3	neuron 102762 (FANC:514719)
adult peripheral nervous system	overlaps	VFB_001028a5	neuron 102767 (FANC:514744)
adult ventral nerve cord	overlaps	VFB_001028a5	neuron 102767 (FANC:514744)
right side of organism	has_soma_location	VFB_001028a5	neuron 102767 (FANC:514744)
adult peripheral nervous system	overlaps	VFB_001028a7	neuron 100945 (FANC:514771)
adult ventral nerve cord	overlaps	VFB_001028a7	neuron 100945 (FANC:514771)
right side of organism	has_soma_location	VFB_001028a7	neuron 100945 (FANC:514771)
adult peripheral nervous system	overlaps	VFB_001028ad	neuron 103671 (FANC:514843)
adult ventral nerve cord	overlaps	VFB_001028ad	neuron 103671 (FANC:514843)
right side of organism	has_soma_location	VFB_001028ad	neuron 103671 (FANC:514843)
